feature_row,augmentation_id,parent_feature_row,parent_uuid_segmento,parent_original_uuid,parent_split_group,parent_fold,parent_dataset_origin,parent_audio_path,parent_start_time,parent_end_time,stage1_target,split,transformation,random_state,original_samples,augmented_samples,original_peak,augmented_peak,snr_db,pitch_semitones,noise_scale,noise_donor_uuid_segmento,noise_donor_original_uuid,noise_donor_split_group,noise_donor_fold,noise_donor_dataset_origin
3316,d446bc98-e79e-41a7-9311-010b43c3f943_seg_0__aug01__pitch_up,1706,d446bc98-e79e-41a7-9311-010b43c3f943_seg_0,d446bc98-e79e-41a7-9311-010b43c3f943,COUGHVID_UUID::d446bc98-e79e-41a7-9311-010b43c3f943,4,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\d446bc98-e79e-41a7-9311-010b43c3f943.wav,0.0,9.96,1,train_augmentation_only,pitch_up,42,159360,159360,1.0652782917022705,0.7365155220031738,,1.5,,,,,,
3317,d446bc98-e79e-41a7-9311-010b43c3f943_seg_0__aug02__noise_moderate,1706,d446bc98-e79e-41a7-9311-010b43c3f943_seg_0,d446bc98-e79e-41a7-9311-010b43c3f943,COUGHVID_UUID::d446bc98-e79e-41a7-9311-010b43c3f943,4,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\d446bc98-e79e-41a7-9311-010b43c3f943.wav,0.0,9.96,1,train_augmentation_only,noise_moderate,42,159360,159360,1.0652782917022705,0.9990000128746033,20.0,,2.6726709371676325,156112_seg_0,156112,FSD50K_UPLOADER::thecityrings,4.0,FSD50K
3318,d4cdbb95-45a0-4023-97d2-773d9c3cb828_seg_0__aug01__noise_moderate,1707,d4cdbb95-45a0-4023-97d2-773d9c3cb828_seg_0,d4cdbb95-45a0-4023-97d2-773d9c3cb828,COUGHVID_UUID::d4cdbb95-45a0-4023-97d2-773d9c3cb828,0,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\d4cdbb95-45a0-4023-97d2-773d9c3cb828.wav,0.0,6.18,1,train_augmentation_only,noise_moderate,42,98880,98880,0.9551527500152588,0.9571232795715332,20.0,,0.4861192270364157,425670_seg_0,425670,FSD50K_UPLOADER::377434,0.0,FSD50K
3319,d4cdbb95-45a0-4023-97d2-773d9c3cb828_seg_0__aug02__pitch_down,1707,d4cdbb95-45a0-4023-97d2-773d9c3cb828_seg_0,d4cdbb95-45a0-4023-97d2-773d9c3cb828,COUGHVID_UUID::d4cdbb95-45a0-4023-97d2-773d9c3cb828,0,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\d4cdbb95-45a0-4023-97d2-773d9c3cb828.wav,0.0,6.18,1,train_augmentation_only,pitch_down,42,98880,98880,0.9551527500152588,0.8845961093902588,,-1.5,,,,,,
3320,d50fb043-08aa-4960-94f7-e9bbc690e70d_seg_0__aug01__pitch_up,1708,d50fb043-08aa-4960-94f7-e9bbc690e70d_seg_0,d50fb043-08aa-4960-94f7-e9bbc690e70d,COUGHVID_UUID::d50fb043-08aa-4960-94f7-e9bbc690e70d,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\d50fb043-08aa-4960-94f7-e9bbc690e70d.wav,0.0,9.78,1,train_augmentation_only,pitch_up,42,156480,156480,0.7303292751312256,0.3408825397491455,,1.5,,,,,,
3321,d50fb043-08aa-4960-94f7-e9bbc690e70d_seg_0__aug02__pitch_down,1708,d50fb043-08aa-4960-94f7-e9bbc690e70d_seg_0,d50fb043-08aa-4960-94f7-e9bbc690e70d,COUGHVID_UUID::d50fb043-08aa-4960-94f7-e9bbc690e70d,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\d50fb043-08aa-4960-94f7-e9bbc690e70d.wav,0.0,9.78,1,train_augmentation_only,pitch_down,42,156480,156480,0.7303292751312256,0.5868208408355713,,-1.5,,,,,,
3322,d551a262-676b-4856-ae36-5b6334c6b586_seg_0__aug01__noise_moderate,1709,d551a262-676b-4856-ae36-5b6334c6b586_seg_0,d551a262-676b-4856-ae36-5b6334c6b586,COUGHVID_UUID::d551a262-676b-4856-ae36-5b6334c6b586,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\d551a262-676b-4856-ae36-5b6334c6b586.wav,0.0,4.5,1,train_augmentation_only,noise_moderate,42,72000,72000,0.7526774406433105,0.7528620362281799,20.0,,0.6374129844360871,360378_seg_0,360378,FSD50K_UPLOADER::harveyjnz,2.0,FSD50K
3323,d551a262-676b-4856-ae36-5b6334c6b586_seg_0__aug02__pitch_down,1709,d551a262-676b-4856-ae36-5b6334c6b586_seg_0,d551a262-676b-4856-ae36-5b6334c6b586,COUGHVID_UUID::d551a262-676b-4856-ae36-5b6334c6b586,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\d551a262-676b-4856-ae36-5b6334c6b586.wav,0.0,4.5,1,train_augmentation_only,pitch_down,42,72000,72000,0.7526774406433105,0.5036290884017944,,-1.5,,,,,,
3324,d57d4c31-4f34-41cd-9fdf-84e4df3f2dcc_seg_0__aug01__noise_moderate,1710,d57d4c31-4f34-41cd-9fdf-84e4df3f2dcc_seg_0,d57d4c31-4f34-41cd-9fdf-84e4df3f2dcc,COUGHVID_UUID::d57d4c31-4f34-41cd-9fdf-84e4df3f2dcc,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\d57d4c31-4f34-41cd-9fdf-84e4df3f2dcc.wav,0.0,9.9,1,train_augmentation_only,noise_moderate,42,158400,158400,0.36682194471359253,0.3668445944786072,20.0,,0.0213782663011859,180788_seg_0,180788,FSD50K_UPLOADER::toiletrolltube,2.0,FSD50K
3325,d57d4c31-4f34-41cd-9fdf-84e4df3f2dcc_seg_0__aug02__pitch_down,1710,d57d4c31-4f34-41cd-9fdf-84e4df3f2dcc_seg_0,d57d4c31-4f34-41cd-9fdf-84e4df3f2dcc,COUGHVID_UUID::d57d4c31-4f34-41cd-9fdf-84e4df3f2dcc,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\d57d4c31-4f34-41cd-9fdf-84e4df3f2dcc.wav,0.0,9.9,1,train_augmentation_only,pitch_down,42,158400,158400,0.36682194471359253,0.1979861557483673,,-1.5,,,,,,
3326,d57e15cf-e837-4e9e-a777-c3ee24fcb72b_seg_0__aug01__pitch_up,1711,d57e15cf-e837-4e9e-a777-c3ee24fcb72b_seg_0,d57e15cf-e837-4e9e-a777-c3ee24fcb72b,COUGHVID_UUID::d57e15cf-e837-4e9e-a777-c3ee24fcb72b,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\d57e15cf-e837-4e9e-a777-c3ee24fcb72b.wav,0.0,9.72,1,train_augmentation_only,pitch_up,42,155520,155520,0.7678759098052979,0.4043523371219635,,1.5,,,,,,
3327,d57e15cf-e837-4e9e-a777-c3ee24fcb72b_seg_0__aug02__pitch_down,1711,d57e15cf-e837-4e9e-a777-c3ee24fcb72b_seg_0,d57e15cf-e837-4e9e-a777-c3ee24fcb72b,COUGHVID_UUID::d57e15cf-e837-4e9e-a777-c3ee24fcb72b,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\d57e15cf-e837-4e9e-a777-c3ee24fcb72b.wav,0.0,9.72,1,train_augmentation_only,pitch_down,42,155520,155520,0.7678759098052979,0.31833526492118835,,-1.5,,,,,,
3328,d5908fa3-9410-4f60-ba27-a57cace776ae_seg_0__aug01__pitch_down,1712,d5908fa3-9410-4f60-ba27-a57cace776ae_seg_0,d5908fa3-9410-4f60-ba27-a57cace776ae,COUGHVID_UUID::d5908fa3-9410-4f60-ba27-a57cace776ae,4,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\d5908fa3-9410-4f60-ba27-a57cace776ae.wav,0.0,9.6,1,train_augmentation_only,pitch_down,42,153600,153600,0.7423574924468994,0.4602184593677521,,-1.5,,,,,,
3329,d5908fa3-9410-4f60-ba27-a57cace776ae_seg_0__aug02__noise_high,1712,d5908fa3-9410-4f60-ba27-a57cace776ae_seg_0,d5908fa3-9410-4f60-ba27-a57cace776ae,COUGHVID_UUID::d5908fa3-9410-4f60-ba27-a57cace776ae,4,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\d5908fa3-9410-4f60-ba27-a57cace776ae.wav,0.0,9.6,1,train_augmentation_only,noise_high,42,153600,153600,0.7423574924468994,0.7454721331596375,10.0,,0.049913775208536515,33732_seg_0,33732,FSD50K_UPLOADER::jobro,4.0,FSD50K
3330,d5a1411d-d312-44b1-a37d-a387ec13df1a_seg_0__aug01__pitch_down,1713,d5a1411d-d312-44b1-a37d-a387ec13df1a_seg_0,d5a1411d-d312-44b1-a37d-a387ec13df1a,COUGHVID_UUID::d5a1411d-d312-44b1-a37d-a387ec13df1a,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\d5a1411d-d312-44b1-a37d-a387ec13df1a.wav,0.0,5.4,1,train_augmentation_only,pitch_down,42,86400,86400,0.991702139377594,0.6479126811027527,,-1.5,,,,,,
3331,d5a1411d-d312-44b1-a37d-a387ec13df1a_seg_0__aug02__noise_high,1713,d5a1411d-d312-44b1-a37d-a387ec13df1a_seg_0,d5a1411d-d312-44b1-a37d-a387ec13df1a,COUGHVID_UUID::d5a1411d-d312-44b1-a37d-a387ec13df1a,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\d5a1411d-d312-44b1-a37d-a387ec13df1a.wav,0.0,5.4,1,train_augmentation_only,noise_high,42,86400,86400,0.991702139377594,0.9931480884552002,10.0,,0.8045229216571164,212122_seg_0,212122,FSD50K_UPLOADER::taira komori,2.0,FSD50K
3332,d5c3b7ae-d6d2-4313-87a7-7e6a1256d6a9_seg_0__aug01__pitch_up,1714,d5c3b7ae-d6d2-4313-87a7-7e6a1256d6a9_seg_0,d5c3b7ae-d6d2-4313-87a7-7e6a1256d6a9,COUGHVID_UUID::d5c3b7ae-d6d2-4313-87a7-7e6a1256d6a9,0,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\d5c3b7ae-d6d2-4313-87a7-7e6a1256d6a9.wav,0.0,6.0,1,train_augmentation_only,pitch_up,42,96000,96000,0.8176844120025635,0.45003265142440796,,1.5,,,,,,
3333,d5c3b7ae-d6d2-4313-87a7-7e6a1256d6a9_seg_0__aug02__noise_moderate,1714,d5c3b7ae-d6d2-4313-87a7-7e6a1256d6a9_seg_0,d5c3b7ae-d6d2-4313-87a7-7e6a1256d6a9,COUGHVID_UUID::d5c3b7ae-d6d2-4313-87a7-7e6a1256d6a9,0,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\d5c3b7ae-d6d2-4313-87a7-7e6a1256d6a9.wav,0.0,6.0,1,train_augmentation_only,noise_moderate,42,96000,96000,0.8176844120025635,0.8109468817710876,20.0,,0.048397321181071255,189381_seg_0,189381,FSD50K_UPLOADER::dobroide,0.0,FSD50K
3334,d5c506d9-9b17-4886-b5b3-999f8ee8060a_seg_0__aug01__noise_high,1715,d5c506d9-9b17-4886-b5b3-999f8ee8060a_seg_0,d5c506d9-9b17-4886-b5b3-999f8ee8060a,COUGHVID_UUID::d5c506d9-9b17-4886-b5b3-999f8ee8060a,3,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\d5c506d9-9b17-4886-b5b3-999f8ee8060a.wav,0.0,9.84,1,train_augmentation_only,noise_high,42,157440,157440,0.6772667169570923,0.6772756576538086,10.0,,0.8063855125441022,219895_seg_0,219895,FSD50K_UPLOADER::otakua,3.0,FSD50K
3335,d5c506d9-9b17-4886-b5b3-999f8ee8060a_seg_0__aug02__noise_moderate,1715,d5c506d9-9b17-4886-b5b3-999f8ee8060a_seg_0,d5c506d9-9b17-4886-b5b3-999f8ee8060a,COUGHVID_UUID::d5c506d9-9b17-4886-b5b3-999f8ee8060a,3,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\d5c506d9-9b17-4886-b5b3-999f8ee8060a.wav,0.0,9.84,1,train_augmentation_only,noise_moderate,42,157440,157440,0.6772667169570923,0.6769956350326538,20.0,,0.03525863147903009,91472_seg_0,91472,FSD50K_UPLOADER::ifartinurgeneraldirection,3.0,FSD50K
3336,d5e56f55-97a1-417d-a724-04d6ef10830e_seg_0__aug01__noise_high,1716,d5e56f55-97a1-417d-a724-04d6ef10830e_seg_0,d5e56f55-97a1-417d-a724-04d6ef10830e,COUGHVID_UUID::d5e56f55-97a1-417d-a724-04d6ef10830e,0,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\d5e56f55-97a1-417d-a724-04d6ef10830e.wav,0.0,2.94,1,train_augmentation_only,noise_high,42,47040,47040,0.8916476368904114,0.8915004730224609,10.0,,0.5775986301337142,170782_seg_0,170782,FSD50K_UPLOADER::esperar,0.0,FSD50K
3337,d5e56f55-97a1-417d-a724-04d6ef10830e_seg_0__aug02__pitch_down,1716,d5e56f55-97a1-417d-a724-04d6ef10830e_seg_0,d5e56f55-97a1-417d-a724-04d6ef10830e,COUGHVID_UUID::d5e56f55-97a1-417d-a724-04d6ef10830e,0,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\d5e56f55-97a1-417d-a724-04d6ef10830e.wav,0.0,2.94,1,train_augmentation_only,pitch_down,42,47040,47040,0.8916476368904114,0.5781485438346863,,-1.5,,,,,,
3338,d5e9a1af-2571-40f7-99c7-77cfe71657c5_seg_0__aug01__pitch_down,1717,d5e9a1af-2571-40f7-99c7-77cfe71657c5_seg_0,d5e9a1af-2571-40f7-99c7-77cfe71657c5,COUGHVID_UUID::d5e9a1af-2571-40f7-99c7-77cfe71657c5,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\d5e9a1af-2571-40f7-99c7-77cfe71657c5.wav,0.0,9.6,1,train_augmentation_only,pitch_down,42,153600,153600,0.8883246183395386,0.9990000128746033,,-1.5,,,,,,
3339,d5e9a1af-2571-40f7-99c7-77cfe71657c5_seg_0__aug02__noise_moderate,1717,d5e9a1af-2571-40f7-99c7-77cfe71657c5_seg_0,d5e9a1af-2571-40f7-99c7-77cfe71657c5,COUGHVID_UUID::d5e9a1af-2571-40f7-99c7-77cfe71657c5,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\d5e9a1af-2571-40f7-99c7-77cfe71657c5.wav,0.0,9.6,1,train_augmentation_only,noise_moderate,42,153600,153600,0.8883246183395386,0.8883139491081238,20.0,,0.09957736203833695,234030_seg_0,234030,FSD50K_UPLOADER::vumseplutten1709,1.0,FSD50K
3340,d64010f8-4dd5-45ce-8f3e-07335b3c4143_seg_0__aug01__noise_moderate,1718,d64010f8-4dd5-45ce-8f3e-07335b3c4143_seg_0,d64010f8-4dd5-45ce-8f3e-07335b3c4143,COUGHVID_UUID::d64010f8-4dd5-45ce-8f3e-07335b3c4143,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\d64010f8-4dd5-45ce-8f3e-07335b3c4143.wav,0.0,3.72,1,train_augmentation_only,noise_moderate,42,59520,59520,0.76500403881073,0.7611889243125916,20.0,,0.05632912217391517,67662_seg_0,67662,FSD50K_UPLOADER::qubodup,1.0,FSD50K
3341,d64010f8-4dd5-45ce-8f3e-07335b3c4143_seg_0__aug02__noise_high,1718,d64010f8-4dd5-45ce-8f3e-07335b3c4143_seg_0,d64010f8-4dd5-45ce-8f3e-07335b3c4143,COUGHVID_UUID::d64010f8-4dd5-45ce-8f3e-07335b3c4143,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\d64010f8-4dd5-45ce-8f3e-07335b3c4143.wav,0.0,3.72,1,train_augmentation_only,noise_high,42,59520,59520,0.76500403881073,0.7650736570358276,10.0,,0.22606663138443361,242663_seg_0,242663,FSD50K_UPLOADER::reitanna,1.0,FSD50K
3342,d66c93d7-6aac-4876-9252-66d9bf26323f_seg_0__aug01__noise_moderate,1719,d66c93d7-6aac-4876-9252-66d9bf26323f_seg_0,d66c93d7-6aac-4876-9252-66d9bf26323f,COUGHVID_UUID::d66c93d7-6aac-4876-9252-66d9bf26323f,4,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\d66c93d7-6aac-4876-9252-66d9bf26323f.wav,0.0,4.02,1,train_augmentation_only,noise_moderate,42,64320,64320,0.426085889339447,0.4259142577648163,20.0,,0.02170531235319524,275008_seg_0,275008,FSD50K_UPLOADER::alienxxx,4.0,FSD50K
3343,d66c93d7-6aac-4876-9252-66d9bf26323f_seg_0__aug02__pitch_down,1719,d66c93d7-6aac-4876-9252-66d9bf26323f_seg_0,d66c93d7-6aac-4876-9252-66d9bf26323f,COUGHVID_UUID::d66c93d7-6aac-4876-9252-66d9bf26323f,4,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\d66c93d7-6aac-4876-9252-66d9bf26323f.wav,0.0,4.02,1,train_augmentation_only,pitch_down,42,64320,64320,0.426085889339447,0.18419159948825836,,-1.5,,,,,,
3344,d6c0c70d-b77c-45e5-8709-6791380ca53a_seg_0__aug01__noise_high,1720,d6c0c70d-b77c-45e5-8709-6791380ca53a_seg_0,d6c0c70d-b77c-45e5-8709-6791380ca53a,COUGHVID_UUID::d6c0c70d-b77c-45e5-8709-6791380ca53a,0,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\d6c0c70d-b77c-45e5-8709-6791380ca53a.wav,0.0,5.16,1,train_augmentation_only,noise_high,42,82560,82560,0.7934948801994324,0.798917293548584,10.0,,0.6040979946106051,353770_seg_1,353770,FSD50K_UPLOADER::evgenyemelyanov,0.0,FSD50K
3345,d6c0c70d-b77c-45e5-8709-6791380ca53a_seg_0__aug02__noise_moderate,1720,d6c0c70d-b77c-45e5-8709-6791380ca53a_seg_0,d6c0c70d-b77c-45e5-8709-6791380ca53a,COUGHVID_UUID::d6c0c70d-b77c-45e5-8709-6791380ca53a,0,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\d6c0c70d-b77c-45e5-8709-6791380ca53a.wav,0.0,5.16,1,train_augmentation_only,noise_moderate,42,82560,82560,0.7934948801994324,0.7934924364089966,20.0,,1.3638696428920132,160130_seg_0,160130,FSD50K_UPLOADER::jorickhoofd,0.0,FSD50K
3346,d6d428e1-3829-41e9-aa09-5f05e5eb058b_seg_0__aug01__noise_moderate,1721,d6d428e1-3829-41e9-aa09-5f05e5eb058b_seg_0,d6d428e1-3829-41e9-aa09-5f05e5eb058b,COUGHVID_UUID::d6d428e1-3829-41e9-aa09-5f05e5eb058b,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\d6d428e1-3829-41e9-aa09-5f05e5eb058b.wav,0.0,10.0,1,train_augmentation_only,noise_moderate,42,160000,160000,0.7676900625228882,0.7678056359291077,20.0,,0.07345764686552428,262982_seg_0,262982,FSD50K_UPLOADER::alcappuccino,2.0,FSD50K
3347,d6d428e1-3829-41e9-aa09-5f05e5eb058b_seg_0__aug02__pitch_up,1721,d6d428e1-3829-41e9-aa09-5f05e5eb058b_seg_0,d6d428e1-3829-41e9-aa09-5f05e5eb058b,COUGHVID_UUID::d6d428e1-3829-41e9-aa09-5f05e5eb058b,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\d6d428e1-3829-41e9-aa09-5f05e5eb058b.wav,0.0,10.0,1,train_augmentation_only,pitch_up,42,160000,160000,0.7676900625228882,0.6170320510864258,,1.5,,,,,,
3348,d6d50155-5eb2-421e-9da1-8ad5faa275a1_seg_0__aug01__pitch_up,1722,d6d50155-5eb2-421e-9da1-8ad5faa275a1_seg_0,d6d50155-5eb2-421e-9da1-8ad5faa275a1,COUGHVID_UUID::d6d50155-5eb2-421e-9da1-8ad5faa275a1,3,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\d6d50155-5eb2-421e-9da1-8ad5faa275a1.wav,0.0,9.78,1,train_augmentation_only,pitch_up,42,156480,156480,0.8344149589538574,0.48951399326324463,,1.5,,,,,,
3349,d6d50155-5eb2-421e-9da1-8ad5faa275a1_seg_0__aug02__noise_high,1722,d6d50155-5eb2-421e-9da1-8ad5faa275a1_seg_0,d6d50155-5eb2-421e-9da1-8ad5faa275a1,COUGHVID_UUID::d6d50155-5eb2-421e-9da1-8ad5faa275a1,3,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\d6d50155-5eb2-421e-9da1-8ad5faa275a1.wav,0.0,9.78,1,train_augmentation_only,noise_high,42,156480,156480,0.8344149589538574,0.9049397110939026,10.0,,1.857737016206411,428938_seg_0,428938,FSD50K_UPLOADER::paulosilva1,3.0,FSD50K
3350,d6ee9da5-ff1d-4677-9ab2-da397e3267c4_seg_0__aug01__pitch_up,1723,d6ee9da5-ff1d-4677-9ab2-da397e3267c4_seg_0,d6ee9da5-ff1d-4677-9ab2-da397e3267c4,COUGHVID_UUID::d6ee9da5-ff1d-4677-9ab2-da397e3267c4,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\d6ee9da5-ff1d-4677-9ab2-da397e3267c4.wav,0.0,5.1,1,train_augmentation_only,pitch_up,42,81600,81600,0.8728218078613281,0.5505712628364563,,1.5,,,,,,
3351,d6ee9da5-ff1d-4677-9ab2-da397e3267c4_seg_0__aug02__noise_moderate,1723,d6ee9da5-ff1d-4677-9ab2-da397e3267c4_seg_0,d6ee9da5-ff1d-4677-9ab2-da397e3267c4,COUGHVID_UUID::d6ee9da5-ff1d-4677-9ab2-da397e3267c4,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\d6ee9da5-ff1d-4677-9ab2-da397e3267c4.wav,0.0,5.1,1,train_augmentation_only,noise_moderate,42,81600,81600,0.8728218078613281,0.872832715511322,20.0,,0.24953714798573196,218821_seg_0,218821,FSD50K_UPLOADER::djtiii,1.0,FSD50K
3352,d6f624cb-757b-441c-bf5f-e22dc914277b_seg_0__aug01__pitch_up,1724,d6f624cb-757b-441c-bf5f-e22dc914277b_seg_0,d6f624cb-757b-441c-bf5f-e22dc914277b,COUGHVID_UUID::d6f624cb-757b-441c-bf5f-e22dc914277b,4,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\d6f624cb-757b-441c-bf5f-e22dc914277b.wav,0.0,9.78,1,train_augmentation_only,pitch_up,42,156480,156480,0.8802322149276733,0.9418485760688782,,1.5,,,,,,
3353,d6f624cb-757b-441c-bf5f-e22dc914277b_seg_0__aug02__noise_high,1724,d6f624cb-757b-441c-bf5f-e22dc914277b_seg_0,d6f624cb-757b-441c-bf5f-e22dc914277b,COUGHVID_UUID::d6f624cb-757b-441c-bf5f-e22dc914277b,4,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\d6f624cb-757b-441c-bf5f-e22dc914277b.wav,0.0,9.78,1,train_augmentation_only,noise_high,42,156480,156480,0.8802322149276733,0.9458778500556946,10.0,,1.3336105071069926,220945_seg_0,220945,FSD50K_UPLOADER::nebulousflynn,4.0,FSD50K
3354,d70f7518-e3e8-46f3-a4fe-fa43363f16ca_seg_0__aug01__noise_moderate,1725,d70f7518-e3e8-46f3-a4fe-fa43363f16ca_seg_0,d70f7518-e3e8-46f3-a4fe-fa43363f16ca,COUGHVID_UUID::d70f7518-e3e8-46f3-a4fe-fa43363f16ca,3,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\d70f7518-e3e8-46f3-a4fe-fa43363f16ca.wav,0.0,2.34,1,train_augmentation_only,noise_moderate,42,37440,37440,0.8104492425918579,0.8172116279602051,20.0,,0.09614197388479354,125957_seg_0,125957,FSD50K_UPLOADER::ryding,3.0,FSD50K
3355,d70f7518-e3e8-46f3-a4fe-fa43363f16ca_seg_0__aug02__pitch_up,1725,d70f7518-e3e8-46f3-a4fe-fa43363f16ca_seg_0,d70f7518-e3e8-46f3-a4fe-fa43363f16ca,COUGHVID_UUID::d70f7518-e3e8-46f3-a4fe-fa43363f16ca,3,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\d70f7518-e3e8-46f3-a4fe-fa43363f16ca.wav,0.0,2.34,1,train_augmentation_only,pitch_up,42,37440,37440,0.8104492425918579,0.6146690249443054,,1.5,,,,,,
3356,d789e459-6db1-4481-af44-db7427304108_seg_0__aug01__pitch_down,1726,d789e459-6db1-4481-af44-db7427304108_seg_0,d789e459-6db1-4481-af44-db7427304108,COUGHVID_UUID::d789e459-6db1-4481-af44-db7427304108,0,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\d789e459-6db1-4481-af44-db7427304108.wav,0.0,9.78,1,train_augmentation_only,pitch_down,42,156480,156480,0.7686758041381836,0.4999251067638397,,-1.5,,,,,,
3357,d789e459-6db1-4481-af44-db7427304108_seg_0__aug02__noise_moderate,1726,d789e459-6db1-4481-af44-db7427304108_seg_0,d789e459-6db1-4481-af44-db7427304108,COUGHVID_UUID::d789e459-6db1-4481-af44-db7427304108,0,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\d789e459-6db1-4481-af44-db7427304108.wav,0.0,9.78,1,train_augmentation_only,noise_moderate,42,156480,156480,0.7686758041381836,0.7721224427223206,20.0,,0.22683021786876018,232905_seg_0,232905,FSD50K_UPLOADER::ottomaani138,0.0,FSD50K
3358,d78b572d-ec2a-420c-9a0c-f3c4e9d89da3_seg_0__aug01__noise_moderate,1727,d78b572d-ec2a-420c-9a0c-f3c4e9d89da3_seg_0,d78b572d-ec2a-420c-9a0c-f3c4e9d89da3,COUGHVID_UUID::d78b572d-ec2a-420c-9a0c-f3c4e9d89da3,0,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\d78b572d-ec2a-420c-9a0c-f3c4e9d89da3.wav,0.0,9.84,1,train_augmentation_only,noise_moderate,42,157440,157440,0.9008277654647827,0.902523934841156,20.0,,0.22016219341767426,405633_seg_0,405633,FSD50K_UPLOADER::anthousai,0.0,FSD50K
3359,d78b572d-ec2a-420c-9a0c-f3c4e9d89da3_seg_0__aug02__pitch_up,1727,d78b572d-ec2a-420c-9a0c-f3c4e9d89da3_seg_0,d78b572d-ec2a-420c-9a0c-f3c4e9d89da3,COUGHVID_UUID::d78b572d-ec2a-420c-9a0c-f3c4e9d89da3,0,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\d78b572d-ec2a-420c-9a0c-f3c4e9d89da3.wav,0.0,9.84,1,train_augmentation_only,pitch_up,42,157440,157440,0.9008277654647827,0.7269208431243896,,1.5,,,,,,
3360,d7f614a8-8661-47dd-ad5b-97f23e5808e9_seg_0__aug01__pitch_up,1728,d7f614a8-8661-47dd-ad5b-97f23e5808e9_seg_0,d7f614a8-8661-47dd-ad5b-97f23e5808e9,COUGHVID_UUID::d7f614a8-8661-47dd-ad5b-97f23e5808e9,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\d7f614a8-8661-47dd-ad5b-97f23e5808e9.wav,0.0,9.72,1,train_augmentation_only,pitch_up,42,155520,155520,0.8848200440406799,0.9389815926551819,,1.5,,,,,,
