uuid_segmento,original_uuid,split,fold,cough_type,stage2_target,cough_type_consensus,segment_duration,peak_amplitude,detected_event_count,output_event_count,fallback_used,segmentation_config,segmentation_method,enforce_non_overlap
fd7d172d-4106-427a-870b-0384c88f147f_seg_0,fd7d172d-4106-427a-870b-0384c88f147f,train,3,dry,0,gold_expert,3.3,0.9929729700088501,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
feecacb2-52ce-4454-9dcf-267ea138fa63_seg_0,feecacb2-52ce-4454-9dcf-267ea138fa63,train,3,dry,0,weak_expert,9.54,0.9783809185028076,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
ff1234d7-7837-4ba7-842f-99fdc916baa9_seg_0,ff1234d7-7837-4ba7-842f-99fdc916baa9,train,3,dry,0,gold_expert,9.84,0.7268450856208801,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
ff5f97db-9b64-4e35-afe8-af463d5c2c60_seg_0,ff5f97db-9b64-4e35-afe8-af463d5c2c60,train,3,dry,0,weak_expert,9.78,0.8288521766662598,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
ff8bfcc9-3df2-4752-8280-63f023fba31c_seg_0,ff8bfcc9-3df2-4752-8280-63f023fba31c,train,3,dry,0,weak_expert,3.36,0.8093731999397278,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
01bf156f-a8ff-48f6-9335-8a1f5bb4c1b7_seg_0,01bf156f-a8ff-48f6-9335-8a1f5bb4c1b7,train,3,wet,1,weak_expert,9.78,0.8723461031913757,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
031fd54a-87b5-4223-9af6-60985127fb7a_seg_0,031fd54a-87b5-4223-9af6-60985127fb7a,train,3,wet,1,weak_expert,5.1,0.9282394647598267,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
03d30b8b-03f8-4089-bda8-0e14deec7d82_seg_0,03d30b8b-03f8-4089-bda8-0e14deec7d82,train,3,wet,1,weak_expert,9.78,0.9928815364837646,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
0569d979-384b-4a30-b0ca-2b19e8c8650b_seg_0,0569d979-384b-4a30-b0ca-2b19e8c8650b,train,3,wet,1,weak_expert,6.96,0.7953788042068481,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
092d10af-b848-473c-8dfd-19376b7c587a_seg_0,092d10af-b848-473c-8dfd-19376b7c587a,train,3,wet,1,weak_expert,8.76,0.9300733208656311,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
0abc55f4-83bb-4284-87d2-65044bf06200_seg_0,0abc55f4-83bb-4284-87d2-65044bf06200,train,3,wet,1,weak_expert,9.84,0.9437882304191589,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
0b03673a-28db-4e1c-aeb0-4fec88d977a1_seg_0,0b03673a-28db-4e1c-aeb0-4fec88d977a1,train,3,wet,1,weak_expert,9.84,0.9233465194702148,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
0cb72725-4166-475d-99a2-5e4e269c1eea_seg_0,0cb72725-4166-475d-99a2-5e4e269c1eea,train,3,wet,1,weak_expert,3.6,0.8732390403747559,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
0e2f8fe3-12aa-464f-a4cc-312efa425b98_seg_0,0e2f8fe3-12aa-464f-a4cc-312efa425b98,train,3,wet,1,weak_expert,9.6,0.9860167503356934,5,5,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
198c88cb-8f41-4a79-9c4b-be606361e80b_seg_0,198c88cb-8f41-4a79-9c4b-be606361e80b,train,3,wet,1,weak_expert,9.78,0.8270865678787231,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
2143ebda-26f8-4cf7-9d99-471f11c3c584_seg_0,2143ebda-26f8-4cf7-9d99-471f11c3c584,train,3,wet,1,weak_expert,3.96,0.786273181438446,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
22fd67e4-0911-45f9-8625-1fe8ba4323cf_seg_0,22fd67e4-0911-45f9-8625-1fe8ba4323cf,train,3,wet,1,weak_expert,7.44,1.0106781721115112,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
2aa8f538-07ca-41f3-b20a-8d9e5ef24cfe_seg_0,2aa8f538-07ca-41f3-b20a-8d9e5ef24cfe,train,3,wet,1,weak_expert,9.9,0.8278524875640869,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
2cc30bb4-6e0f-4cb5-a7a5-f7fa03c203ba_seg_0,2cc30bb4-6e0f-4cb5-a7a5-f7fa03c203ba,train,3,wet,1,weak_expert,9.9,0.812860906124115,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
2e9f905a-697c-48db-883e-7e905873172f_seg_0,2e9f905a-697c-48db-883e-7e905873172f,train,3,wet,1,weak_expert,9.36,0.7439907789230347,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
34bcd0cb-bbfb-4947-84c9-79a07c28a7c1_seg_0,34bcd0cb-bbfb-4947-84c9-79a07c28a7c1,train,3,wet,1,weak_expert,9.78,0.7637646198272705,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
372846d2-d0b1-435b-bd1c-2580506dc502_seg_0,372846d2-d0b1-435b-bd1c-2580506dc502,train,3,wet,1,weak_expert,7.38,1.0583685636520386,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
376bc849-fcad-41ed-b28e-b4aa128eb1d9_seg_0,376bc849-fcad-41ed-b28e-b4aa128eb1d9,train,3,wet,1,weak_expert,8.16,0.9851964712142944,5,5,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
3951f2b6-88a3-4419-a191-774fb50b918f_seg_0,3951f2b6-88a3-4419-a191-774fb50b918f,train,3,wet,1,weak_expert,9.6,0.7891346216201782,4,4,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
3ad61f08-80f1-4576-ae32-f383e46dbe53_seg_0,3ad61f08-80f1-4576-ae32-f383e46dbe53,train,3,wet,1,weak_expert,9.54,1.0405488014221191,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
431c4a7e-06d9-4fed-9aca-2de718d66f29_seg_0,431c4a7e-06d9-4fed-9aca-2de718d66f29,train,3,wet,1,weak_expert,9.9,0.8677992820739746,4,4,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
45468c10-083b-4fea-9883-29a552edd30d_seg_0,45468c10-083b-4fea-9883-29a552edd30d,train,3,wet,1,weak_expert,5.4,0.781908392906189,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
46a06a18-2b08-49b1-8c22-40b5a23089ff_seg_0,46a06a18-2b08-49b1-8c22-40b5a23089ff,train,3,wet,1,weak_expert,8.46,0.7637630701065063,4,4,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
4735aed3-46f9-44c5-91f0-ca772c541fff_seg_0,4735aed3-46f9-44c5-91f0-ca772c541fff,train,3,wet,1,weak_expert,9.9,0.869355320930481,4,4,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
49f6f0db-97dc-4da4-848e-69bd536b5283_seg_0,49f6f0db-97dc-4da4-848e-69bd536b5283,train,3,wet,1,weak_expert,6.18,0.9076567888259888,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
4e63830d-679b-480c-a420-0540b0689c16_seg_0,4e63830d-679b-480c-a420-0540b0689c16,train,3,wet,1,weak_expert,7.8,0.9060996770858765,5,5,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
5280c666-4f3e-4d7c-a283-19041fc4cb2b_seg_0,5280c666-4f3e-4d7c-a283-19041fc4cb2b,train,3,wet,1,weak_expert,8.76,0.8316798806190491,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
6990ad8f-0acd-44f1-86e5-adbb0bbfcab0_seg_0,6990ad8f-0acd-44f1-86e5-adbb0bbfcab0,train,3,wet,1,weak_expert,9.9,1.0139316320419312,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
6ce9c771-2d64-4e26-9fe1-e0950221b59d_seg_0,6ce9c771-2d64-4e26-9fe1-e0950221b59d,train,3,wet,1,weak_expert,5.64,0.7624143362045288,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
70ea204c-0ac3-494c-a998-ac38df39b2ac_seg_0,70ea204c-0ac3-494c-a998-ac38df39b2ac,train,3,wet,1,weak_expert,8.04,0.9849151968955994,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
70ea9638-f7e3-4f16-bb97-7d066a0e6cdf_seg_0,70ea9638-f7e3-4f16-bb97-7d066a0e6cdf,train,3,wet,1,weak_expert,9.96,0.9680664539337158,4,4,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
71d4e0e2-99b1-49bc-990f-1f7b4b5de826_seg_0,71d4e0e2-99b1-49bc-990f-1f7b4b5de826,train,3,wet,1,weak_expert,5.7,0.7427326440811157,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
72eb0edc-42e6-40b5-b788-39d8dae7f353_seg_0,72eb0edc-42e6-40b5-b788-39d8dae7f353,train,3,wet,1,weak_expert,10.0,0.9421107769012451,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
75be8a70-37fd-42ea-8daf-9ee78d1018a1_seg_0,75be8a70-37fd-42ea-8daf-9ee78d1018a1,train,3,wet,1,weak_expert,9.9,0.8835336565971375,5,5,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
77cd79c9-1154-4da6-b9d4-6befbbc2754e_seg_0,77cd79c9-1154-4da6-b9d4-6befbbc2754e,train,3,wet,1,weak_expert,9.9,0.6620730757713318,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
7876c549-066a-4ea1-a82e-45772114f964_seg_0,7876c549-066a-4ea1-a82e-45772114f964,train,3,wet,1,gold_expert,5.76,1.004942536354065,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
799627e0-3cc6-4e23-b0ab-45a0fc2fb606_seg_0,799627e0-3cc6-4e23-b0ab-45a0fc2fb606,train,3,wet,1,weak_expert,9.84,1.0063992738723755,5,5,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
7d1428e9-7241-482b-8dbd-95f43a57c694_seg_0,7d1428e9-7241-482b-8dbd-95f43a57c694,train,3,wet,1,weak_expert,5.04,0.8082682490348816,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
80a05566-ac42-4c5c-82a5-4e21cb3ed772_seg_0,80a05566-ac42-4c5c-82a5-4e21cb3ed772,train,3,wet,1,weak_expert,9.9,0.9422550201416016,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
80b89e0e-8ae8-4c2a-9f7d-29f85e539ca3_seg_0,80b89e0e-8ae8-4c2a-9f7d-29f85e539ca3,train,3,wet,1,weak_expert,9.54,0.8393688201904297,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
8469a131-4174-4d7b-b588-00c9c0f91a28_seg_0,8469a131-4174-4d7b-b588-00c9c0f91a28,train,3,wet,1,weak_expert,9.06,0.8249589800834656,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
85950027-a5fd-4cd4-ad38-46202aa61172_seg_0,85950027-a5fd-4cd4-ad38-46202aa61172,train,3,wet,1,weak_expert,7.38,0.8557424545288086,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
85f7130c-2c56-4dff-8ff8-a99527170fec_seg_0,85f7130c-2c56-4dff-8ff8-a99527170fec,train,3,wet,1,weak_expert,9.78,0.9138223528862,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
87d4e292-7e94-49b4-9e11-c944e3ae63f8_seg_0,87d4e292-7e94-49b4-9e11-c944e3ae63f8,train,3,wet,1,weak_expert,9.78,0.9935531616210938,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
88498dd4-82ce-4430-9f7d-ca005a7c989e_seg_0,88498dd4-82ce-4430-9f7d-ca005a7c989e,train,3,wet,1,weak_expert,9.72,0.8533554077148438,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
909f7f8b-d304-4238-83b0-de0e4114d3e2_seg_0,909f7f8b-d304-4238-83b0-de0e4114d3e2,train,3,wet,1,weak_expert,9.78,0.7271791100502014,4,4,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
93833a6e-c67c-4c5f-9570-6f36ac22b9e6_seg_0,93833a6e-c67c-4c5f-9570-6f36ac22b9e6,train,3,wet,1,weak_expert,9.72,0.9208115935325623,5,5,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
956a3b1f-1961-40cf-ad48-fb36090f7331_seg_0,956a3b1f-1961-40cf-ad48-fb36090f7331,train,3,wet,1,weak_expert,9.06,1.0166501998901367,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
967a1fee-a7df-4644-9693-498626b618cc_seg_0,967a1fee-a7df-4644-9693-498626b618cc,train,3,wet,1,weak_expert,9.84,0.7976313829421997,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
9a80a95e-6d74-4d45-bfd0-62c3eb40471a_seg_0,9a80a95e-6d74-4d45-bfd0-62c3eb40471a,train,3,wet,1,weak_expert,9.96,0.9068071842193604,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
9c9d5f33-e8e4-4483-a9ba-992fe633e486_seg_0,9c9d5f33-e8e4-4483-a9ba-992fe633e486,train,3,wet,1,weak_expert,5.04,0.8738542795181274,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
9ebf6f35-91a8-4c33-84cb-fbeec8f2f557_seg_0,9ebf6f35-91a8-4c33-84cb-fbeec8f2f557,train,3,wet,1,weak_expert,9.78,0.9995388388633728,4,4,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
a22706e7-e1bb-40a9-a95a-2dd1f9fcbadb_seg_0,a22706e7-e1bb-40a9-a95a-2dd1f9fcbadb,train,3,wet,1,weak_expert,9.84,0.8270009756088257,5,5,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
a3e8863e-e604-4d56-8dc5-9d26a198b699_seg_0,a3e8863e-e604-4d56-8dc5-9d26a198b699,train,3,wet,1,weak_expert,3.48,0.8986315727233887,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
a5025365-abca-4ff4-a335-a692389b7553_seg_0,a5025365-abca-4ff4-a335-a692389b7553,train,3,wet,1,weak_expert,9.9,0.9775106906890869,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
a521beb8-4e79-4d26-8a6a-7570afc0d8cb_seg_0,a521beb8-4e79-4d26-8a6a-7570afc0d8cb,train,3,wet,1,weak_expert,9.78,0.7701579332351685,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
a649bd89-6584-41e5-a251-033caa07d08a_seg_0,a649bd89-6584-41e5-a251-033caa07d08a,train,3,wet,1,weak_expert,4.32,1.0752146244049072,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
ae05888f-fab3-4754-a98c-c3e76c82504d_seg_0,ae05888f-fab3-4754-a98c-c3e76c82504d,train,3,wet,1,weak_expert,6.78,0.9824950695037842,4,4,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
ae7d06f1-2f0e-4fee-a080-76084ab5bb86_seg_0,ae7d06f1-2f0e-4fee-a080-76084ab5bb86,train,3,wet,1,weak_expert,9.84,0.8657170534133911,4,4,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
b54df7b6-c651-40e7-a80d-c0955f1abaa9_seg_0,b54df7b6-c651-40e7-a80d-c0955f1abaa9,train,3,wet,1,weak_expert,9.9,0.6924993991851807,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
bb825a76-02ce-4a02-a001-7ae1a05d5bb8_seg_0,bb825a76-02ce-4a02-a001-7ae1a05d5bb8,train,3,wet,1,weak_expert,9.54,1.0064527988433838,4,4,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
bc048378-1d7f-44ed-a8a8-e2ce7d0a56ae_seg_0,bc048378-1d7f-44ed-a8a8-e2ce7d0a56ae,train,3,wet,1,weak_expert,4.38,1.015125036239624,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
bce328d8-acfe-4cc9-bc60-e7934f3e6e5f_seg_0,bce328d8-acfe-4cc9-bc60-e7934f3e6e5f,train,3,wet,1,weak_expert,9.9,0.9396947622299194,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
bf8e9236-0d63-46ed-9855-38a1074c2121_seg_0,bf8e9236-0d63-46ed-9855-38a1074c2121,train,3,wet,1,weak_expert,9.9,0.9925146102905273,4,4,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
c3174535-aaef-4c26-b0b5-a38996e54763_seg_0,c3174535-aaef-4c26-b0b5-a38996e54763,train,3,wet,1,weak_expert,3.18,0.9448965787887573,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
cc7421cf-a094-4a17-a4cb-cecdd43b8095_seg_0,cc7421cf-a094-4a17-a4cb-cecdd43b8095,train,3,wet,1,weak_expert,9.78,0.7798274159431458,4,4,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
cf756ffb-9f1f-4579-8f67-d00bf4a2330b_seg_0,cf756ffb-9f1f-4579-8f67-d00bf4a2330b,train,3,wet,1,weak_expert,5.1,0.88113933801651,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
d0a4cbf7-263d-49f1-978d-8cf767546e3c_seg_0,d0a4cbf7-263d-49f1-978d-8cf767546e3c,train,3,wet,1,weak_expert,9.9,0.8476912975311279,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
dabd8101-b56b-40cd-84c6-169b7f8c6fbc_seg_0,dabd8101-b56b-40cd-84c6-169b7f8c6fbc,train,3,wet,1,weak_expert,7.14,0.8008091449737549,4,4,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
deec748e-a51e-4a37-a7fb-47df7b035292_seg_0,deec748e-a51e-4a37-a7fb-47df7b035292,train,3,wet,1,weak_expert,5.82,0.9017218351364136,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
e34e8cb1-f615-4542-849a-d6e6f7e7f6e2_seg_0,e34e8cb1-f615-4542-849a-d6e6f7e7f6e2,train,3,wet,1,weak_expert,9.9,0.7539067268371582,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
e971aab1-03f6-47c1-b826-ce9004ac7698_seg_0,e971aab1-03f6-47c1-b826-ce9004ac7698,train,3,wet,1,weak_expert,9.9,0.9330638647079468,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
eb43c33d-b6a1-476a-a135-40b872e8221b_seg_0,eb43c33d-b6a1-476a-a135-40b872e8221b,train,3,wet,1,weak_expert,10.0,0.8824243545532227,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
fcd7caa2-6034-457c-a8ab-6b838bf60d2b_seg_0,fcd7caa2-6034-457c-a8ab-6b838bf60d2b,train,3,wet,1,weak_expert,9.84,0.9800264835357666,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
ff201807-134a-4a38-92e3-4eaab9219681_seg_0,ff201807-134a-4a38-92e3-4eaab9219681,train,3,wet,1,weak_expert,9.72,0.9768915772438049,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
005b8518-03ba-4bf5-86d2-005541442357_seg_0,005b8518-03ba-4bf5-86d2-005541442357,train,4,dry,0,weak_expert,6.48,0.9897698163986206,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
01208e5c-5338-4f1b-b8c6-41c049e40d90_seg_0,01208e5c-5338-4f1b-b8c6-41c049e40d90,train,4,dry,0,weak_expert,9.96,1.003894329071045,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
01ff40e8-63e6-4570-a463-9778ea30cad7_seg_0,01ff40e8-63e6-4570-a463-9778ea30cad7,train,4,dry,0,gold_expert,9.54,1.0602859258651733,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
033da4e3-7365-4adc-9252-7347816e4e77_seg_0,033da4e3-7365-4adc-9252-7347816e4e77,train,4,dry,0,weak_expert,9.96,0.9259216785430908,4,4,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
0512e4fa-684b-4d81-8dda-a38ffd0b67a9_seg_0,0512e4fa-684b-4d81-8dda-a38ffd0b67a9,train,4,dry,0,weak_expert,7.38,0.7805265188217163,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
06b58ff7-42e9-49d8-8b56-dd82e7b18ace_seg_0,06b58ff7-42e9-49d8-8b56-dd82e7b18ace,train,4,dry,0,weak_expert,9.84,0.7312008738517761,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
080b6119-f1ab-4337-93dd-aaccf73b4ee1_seg_0,080b6119-f1ab-4337-93dd-aaccf73b4ee1,train,4,dry,0,weak_expert,9.78,0.8516608476638794,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
0f8fb3e0-1a30-4bd3-982a-24342a0bdc70_seg_0,0f8fb3e0-1a30-4bd3-982a-24342a0bdc70,train,4,dry,0,gold_expert,4.14,0.7773422002792358,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
1005ef8a-7d26-441e-bf06-8849165038d0_seg_0,1005ef8a-7d26-441e-bf06-8849165038d0,train,4,dry,0,weak_expert,9.84,0.6765973567962646,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
11f2a916-e3d5-4c8a-a339-d1d3e1c5f4d3_seg_0,11f2a916-e3d5-4c8a-a339-d1d3e1c5f4d3,train,4,dry,0,weak_expert,9.9,0.4287101626396179,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
134e5ac2-706b-4098-969e-18c24f0f0002_seg_0,134e5ac2-706b-4098-969e-18c24f0f0002,train,4,dry,0,weak_expert,4.2,0.9805762767791748,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
1351a8e1-f5e5-4a05-a6a9-4bac18393022_seg_0,1351a8e1-f5e5-4a05-a6a9-4bac18393022,train,4,dry,0,weak_expert,9.72,0.7850655317306519,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
14b9f356-c3dd-456f-9875-5125040d0c83_seg_0,14b9f356-c3dd-456f-9875-5125040d0c83,train,4,dry,0,weak_expert,9.78,0.7337037920951843,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
150de1d1-3e1c-4319-8575-cc8b89f775f3_seg_0,150de1d1-3e1c-4319-8575-cc8b89f775f3,train,4,dry,0,weak_expert,4.26,0.9743136167526245,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
17e623e8-7179-4805-889b-83ba37063d21_seg_0,17e623e8-7179-4805-889b-83ba37063d21,train,4,dry,0,weak_expert,9.96,0.9799743890762329,5,5,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
198f3500-da31-4e16-aa93-05e56a62eea2_seg_0,198f3500-da31-4e16-aa93-05e56a62eea2,train,4,dry,0,weak_expert,9.84,0.8696668148040771,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
