original_uuid,stage2_target,cough_type,event_count,mean_raw_s2_across_549_paths
48834369-72f5-4bbb-847c-5636af5a6882,1,wet,1,1.4721255729250129e-05
48bcd9fe-f974-46cc-910a-1b0307eaa336,1,wet,5,1.4345749221938136e-05
48d078a6-6e5c-4e34-a562-3bd57d7688d6,1,wet,3,5.468381400650797e-06
4e8a8b2b-3437-4358-a1fc-407c04c51a0d,1,wet,2,1.8980176641385676e-05
52339446-0c26-4d66-a776-9894b8bd196f,1,wet,3,1.1165492100392942e-05
5ac60a58-ed8d-4b77-8338-fbefe993ad6e,1,wet,2,1.4696117627410228e-05
5c434e8c-d6cc-4011-b4e8-013fc8183324,1,wet,4,1.7457774878802232e-05
5e5bbcfe-9901-4fd8-9be7-d51ea7251cbe,1,wet,4,2.456725802519779e-05
5fdfbf5f-b4db-42ad-8971-275b616bcc72,1,wet,5,5.1665174367020215e-06
616464a2-ee80-48e0-a96b-cd4464445162,1,wet,2,5.045075609865159e-06
64da4ad6-4280-49a1-bd37-e35efd7837c6,1,wet,1,2.1292398208828764e-05
6a4726f8-f69e-423c-86be-f8d0c4975d4f,1,wet,1,1.6602221318733252e-05
6d485342-6c82-4d58-8a54-d8777ceeca9b,1,wet,1,1.3293578153197124e-05
71e56426-e99f-4c1a-b39a-55d7c687704c,1,wet,4,6.584704316795304e-06
72af1dd5-618e-47f2-a11f-f3a61d9b396f,1,wet,4,1.9189579275725724e-05
77f4b676-9d1f-49d4-b694-49f2edb225bd,1,wet,1,3.4903467322137843e-06
7b4e2b37-d42a-4184-a06a-d824c89fe264,1,wet,1,1.3487427199814174e-05
7e5e71f2-c060-4f4c-9d80-1524981eadc5,1,wet,2,1.8734741775630886e-05
805d5c82-a503-44a6-b69d-41532ebb859c,1,wet,1,1.691283835736534e-05
826697aa-c314-45d2-9a09-b726571ca407,1,wet,4,9.804380306965867e-06
864b3b33-c30b-4215-a6ad-66be69c07197,1,wet,3,7.539662007747125e-06
86bd5780-9af3-4e33-86ba-c0105ecd408e,1,wet,2,1.4511133999857641e-05
88a9b00f-205e-4fbc-9cda-1793f2c7600b,1,wet,3,1.129851464822128e-05
8905d5ea-2412-4222-93f8-95cd4455f8e4,1,wet,2,2.356114883734702e-05
8ac2ef46-05fb-4f68-bb2d-ca5b1e51ed7f,1,wet,3,1.8363475887704813e-05
8bb8315c-9afe-4205-911f-222c912f980e,1,wet,1,1.5144190763326635e-05
8c48edec-8c1f-4e36-b8a4-10576bf6f301,1,wet,2,2.736523129375094e-05
912af762-44df-4648-b48d-beba3435a401,1,wet,2,9.340834835902528e-06
9535fedb-ad1d-4d0d-969f-63b6400ebcb3,1,wet,4,1.1051121402109212e-05
9caf2c7a-bc24-48c1-abbf-6a371dfc8d18,1,wet,2,9.910943363308199e-06
9ea4d87d-e60f-4a02-94be-20d345222a84,1,wet,1,7.95293254406678e-06
9fa0f414-5e2c-4ae7-bbbc-0330decc929e,1,wet,1,3.5345888228676565e-05
9fc30462-4e90-4b05-a9d4-f25b775d1794,1,wet,1,1.6188528709301886e-05
ae0381a3-914d-42a2-8d3c-58a45db1be36,1,wet,2,1.1760717847575284e-05
b9579f63-24fd-4e2f-8444-c087556984ea,1,wet,1,2.5111956347548934e-05
bd132860-47c0-4ada-ab34-fa8b6b551685,1,wet,5,5.766869974074465e-06
bd64a8e8-ad6e-4062-8e99-99ef5caab05b,1,wet,2,9.986246379311964e-06
c3bcea97-1dfc-4978-88a2-654bd8303244,1,wet,1,6.985185214146477e-06
cf59244a-576d-471e-b853-9871be627fa8,1,wet,3,1.3161720303156362e-05
d014a758-b70b-4474-9de5-63f7061f95a6,1,wet,3,2.1262106249707496e-05
d11e501c-6f48-4028-8198-9075c67ce238,1,wet,4,3.4709356871534415e-05
d4e4b900-939e-48e9-ad9f-bf9eee425303,1,wet,1,3.312676755603369e-05
d5b05c83-3dab-4fc9-8db7-9f46bcb06cac,1,wet,4,1.3388009581286903e-05
df17949b-3eb0-45a5-801b-7a7f3985031e,1,wet,3,1.732212041847051e-05
dfa97006-e494-4c73-ba46-2fe805aec1cd,1,wet,1,2.7082842032611574e-05
e23dd9bb-9e34-4cc8-b3ba-cfa5222d9fd8,1,wet,1,2.597755535120029e-05
e247085a-cf34-45be-b3c1-3c609c7d2bf1,1,wet,3,1.608229760014868e-05
e2a72896-8aac-4254-81f4-97812b05d4d4,1,wet,2,1.0348421317500393e-05
e31a34d6-2e8f-42b1-b633-7569897a8dc8,1,wet,2,1.2882329892736548e-05
e3a0e232-dc03-478b-9f8c-b6d928cd01ab,1,wet,2,1.5221181556581755e-05
e95fa8ec-64e5-4fb1-afdc-b70bac309dec,1,wet,2,8.381716774185198e-06
f19c0f7f-037c-4fbf-8f3a-5426894b232d,1,wet,1,1.9702013244113545e-05
f23ee4be-d96c-43ff-a06c-99e1050b7ffe,1,wet,6,1.0555576940861239e-05
f46c5215-8097-4891-bbd4-d4ac017c224c,1,wet,2,2.0075616340155945e-05
f6171954-10f5-4991-9278-c54776d937ef,1,wet,3,9.401975305948996e-06
fe40afee-154b-4092-8626-baf91e2860ff,1,wet,1,2.3278748496807605e-05
fed03a5c-6329-488c-a031-213ccdceabcf,1,wet,1,1.812690150019236e-05
ff49f6b7-fa54-4780-a4be-b0594e628aae,1,wet,3,1.621620932813681e-05
01820f7c-b953-4faf-aa13-978cfda6b08e,0,dry,5,3.8625027254567964e-05
02805b36-5361-41f5-b41e-583ec496eff6,0,dry,3,9.660190605194067e-06
03430d6b-4554-4ffe-8c82-507832dc1d52,0,dry,1,1.1337082046156393e-05
03cfc75c-88a0-4ca9-8ca4-4aa61e2dec37,0,dry,2,1.6962863764992567e-05
06e9197b-9b40-4bde-bde8-9e78242a60ac,0,dry,3,2.5048566873791002e-05
07c16495-d19c-47ad-ba39-d2e24f31d6e4,0,dry,2,9.985153030555996e-06
0aec66e3-47a5-4f3f-bec6-ad38d090b219,0,dry,4,7.5504209090172525e-06
0b14b4fa-edf0-4595-89af-d4a69208205b,0,dry,1,9.001268951912879e-06
0b618a49-9562-4fa5-afb7-fce583b5a444,0,dry,5,5.408676610128248e-06
0c01c4ac-cfbf-45b9-80db-492f334aaf30,0,dry,1,1.9821383430632363e-05
0f04746a-08e0-40a2-9431-2f57f9166720,0,dry,4,2.4737797897410785e-05
0f1d05f5-1d1f-452c-be28-fb0c7b8085c4,0,dry,3,4.2920679127804075e-06
0f79324e-9dc6-4f6c-8c13-2a3041f044d1,0,dry,1,4.635780649887471e-06
1080b72c-f243-4e5d-96e5-a9c12c0eaed0,0,dry,1,9.294053362112005e-06
125243ce-cda2-4412-a38c-474dd3875d1f,0,dry,4,1.92289384718393e-05
13b55d58-ad6d-4cb4-933e-80622a4ff240,0,dry,1,1.0203410310132328e-05
13ddcdda-6ec1-458f-938c-9f0515a9b642,0,dry,2,6.558564119828948e-06
178f39e2-a261-4ec6-a8fb-3f89c3c795bb,0,dry,1,1.2077654686895203e-05
195f9381-cf35-45da-b0ae-cc4ed04e9283,0,dry,5,7.713169458588846e-06
1adbbc78-5322-4410-aa61-4048e5578325,0,dry,5,1.0117813372831542e-05
1c34e7b6-708b-412c-b934-4af1e2990f67,0,dry,7,2.5629395624425677e-05
1c5bbc80-5166-427b-8204-298b5ef8a0f9,0,dry,3,3.3552507088608096e-05
1ca49e1b-7b7a-4442-8603-a41083fc49e3,0,dry,3,1.4639387736723854e-05
1cd13fe6-9d35-4a86-82ff-a9af6b90d70b,0,dry,4,5.031131341301776e-06
1d1b2daf-5b26-4176-b826-c521d25ee5c5,0,dry,3,1.3755670473441167e-05
1dd3b212-e969-4ede-a9d9-f24b711e2028,0,dry,6,9.902078614842815e-06
1e13bf2c-1de7-4855-99a3-ec339694b7f2,0,dry,1,1.0599945966663133e-06
1ed2eced-cfd7-4f12-917d-a59b7b024d01,0,dry,1,7.496521211904611e-06
21519b33-26a1-48ab-95e9-290188d9d7ed,0,dry,1,2.983618088690043e-05
21582038-eca3-4517-a16f-c34db540341b,0,dry,3,2.4627812647199272e-05
217f4053-74b3-4e1b-92f3-24004064066b,0,dry,2,2.0036388479337802e-05
22ac9dc4-858e-4db5-886e-792d7553e67f,0,dry,2,1.0310108480336055e-05
23180623-c32f-4fa7-85db-2aaf72438824,0,dry,2,2.1403741883777323e-05
239862c9-653a-46c7-ba74-2511aab54340,0,dry,1,1.745182508069285e-05
2532b7ae-20da-4dde-ab4e-46ffe1fdbe77,0,dry,1,1.207827717928681e-05
2561c0c9-c4d4-4d63-8c8a-610d6eafe593,0,dry,4,2.572229907439834e-05
25d5e8bc-0203-4909-aebb-00df700417b9,0,dry,1,2.662384017691665e-05
2989f5c7-1b1c-42aa-9f44-05e8d6fea729,0,dry,4,7.207717038034073e-06
29b6542b-6a40-474c-9eb1-787ebfbab90d,0,dry,2,8.279084386219478e-06
2a7328f9-4c7b-461e-8975-0809d0c49de9,0,dry,1,3.5909199499975145e-05
2b22a1b8-5dc4-4674-9ebc-99d6a06e999c,0,dry,3,6.216704180770873e-06
2bb66cf8-ae01-4f8d-93d2-3bc4b08c08f8,0,dry,3,1.0588617347485186e-05
2c333872-8c6f-4818-a011-7a5efb063509,0,dry,7,6.678893438733324e-06
2c802186-571e-41ff-8d7e-a273a68329da,0,dry,2,9.612747122007912e-06
2ca9e925-859f-417e-838b-681d77639839,0,dry,2,4.4619267086462865e-06
2d945d23-990e-4f00-91a6-b4de59fcb2a6,0,dry,2,2.4241943331041316e-05
2dd7dcf1-1065-4779-98ae-7e152ca3b1d5,0,dry,3,5.583266479798915e-06
2e0e732f-3cf5-4fb6-9762-aae4ab603d4d,0,dry,3,7.716590088152036e-06
2e687a52-6e9b-4343-9688-b96132f52f87,0,dry,2,5.006692500995734e-06
2e704c72-6b85-4241-b680-f74c2ab70ca7,0,dry,2,8.805629425264482e-06
2ee095c2-4dee-4696-9f85-5452bf9fc28f,0,dry,4,6.535650214092404e-06
2ef79bd0-5d88-4583-a45d-a6570dfbd4c7,0,dry,3,5.797203682194978e-06
2f7f0c1b-782b-4b90-9f0b-ed60edfeab89,0,dry,1,1.0724112832266184e-05
30d927be-7a71-4e50-b8cf-ed9ff6f8dca4,0,dry,1,3.432952790313148e-05
30f275f4-7248-4909-9753-f9d7b294d3bd,0,dry,4,5.0127573036482355e-06
30fa4631-eba2-44d7-ba44-4ef930092d45,0,dry,3,1.2825930769732006e-05
3169ae75-df07-48b3-a04c-b33cd3b10b30,0,dry,1,1.2030557132658108e-05
333ca4a1-557a-4be5-b2e3-9e572b3132ff,0,dry,3,4.434748392154203e-06
33dd938d-7654-4238-a207-cbc3fad63349,0,dry,1,9.788052776598284e-06
344f10c7-9219-421e-8d2a-906111988422,0,dry,5,4.745115815392081e-06
34b77763-a4a4-4beb-aeaa-02ef8298ef31,0,dry,3,8.531754774515422e-06
34fd00ad-788a-433c-a0b8-b603b33a589c,0,dry,3,1.4761699533697042e-05
35811251-f9e5-49e9-8ee9-d4ca1afa08f8,0,dry,1,2.8555856710035223e-05
3714de53-8471-4b14-be82-58c918b7fb1b,0,dry,1,9.964063900265589e-06
39460774-2d87-4c17-9015-5ca9d6328744,0,dry,2,9.332671481121597e-06
3bc13005-f63f-4ca4-9ee7-92b40b511eb8,0,dry,2,6.79054831483975e-06
3f582004-aa52-4a2b-bba8-cb76352ddf44,0,dry,3,8.174190631875784e-06
41fc7925-0b48-4555-b55e-49ce9290addf,0,dry,6,7.387166598958972e-06
43795e89-f72e-4d3e-877d-a157fb169949,0,dry,1,8.435308393774969e-06
43cfe07c-cf76-4d97-914a-b1a1ec2c9759,0,dry,2,4.1435300707866186e-06
462c8d00-d349-40b3-ad60-440fc5746b6d,0,dry,2,5.360009474471021e-06
47566b56-c2aa-48d5-a0be-92506fc53eab,0,dry,2,1.0577108201187565e-05
477d5eb0-f5a4-4c97-9f00-03ace4fbf876,0,dry,2,7.312772787309353e-06
478090b5-f194-46a2-96be-4a0ba30ad3b0,0,dry,1,1.122695483423769e-05
4a54513d-cdcf-4ea6-8139-b0f1d33d41d8,0,dry,5,5.047541636043179e-06
4c40ace0-7967-4090-9d2c-51248d38bdda,0,dry,1,8.374519682204472e-06
4c86e76d-0476-4016-b26d-00e3b8a0dc01,0,dry,1,9.299968739756428e-06
4d35b416-d0b0-4fca-bd40-420da86ab4e2,0,dry,6,2.0300679567436632e-06
4d72142f-9932-47f4-8d86-29757ea3f78d,0,dry,4,4.692102171293522e-06
4e39ad3e-5257-4356-b854-7fb48c6cd1f0,0,dry,3,1.5160930585383455e-05
4fb2ef80-dd57-4be0-afa6-866a8a5297bf,0,dry,2,1.2815737604887357e-05
5131b118-88df-4d26-90bb-85b726fe0b5a,0,dry,4,1.3817359189173683e-05
522b0923-a528-47d9-8905-ececf13c65e0,0,dry,2,4.137318483756237e-06
5287e036-c41e-4527-93de-c6cdbf1a8461,0,dry,1,7.875481282887355e-06
56279ffd-3f56-4fd2-9ebd-94ec5b6825e5,0,dry,1,1.0936767673461622e-05
589c25e2-58b8-4cd2-a2aa-47819f71181e,0,dry,5,6.744087927551277e-06
58a3d924-98cd-426f-9b58-cb6240b7d044,0,dry,1,2.3695390583482254e-05
59868a93-765b-4ff4-a58e-f7aa9c811206,0,dry,4,1.2217279962026963e-05
5b32c2c2-fb33-47e7-93da-86968876ce02,0,dry,2,1.4148860380653743e-05
5c53c446-4d42-4dcf-9a2a-3c8c4a7682e1,0,dry,2,7.81715700573312e-06
5db9f54b-8f92-4a15-bc2e-862dcd6d375b,0,dry,1,1.5421186012894788e-05
5f5f4027-45d4-4867-a9e2-ecc500eaf21d,0,dry,1,6.366129378004125e-06
61ca0d5f-b27e-43fa-85d9-1fb58d2d1746,0,dry,1,1.008997873814921e-05
637d6498-1d52-4860-9976-5a7a94f2a0c3,0,dry,3,8.133124692096219e-06
65ba1f8c-b528-425e-b55f-2e132638fa39,0,dry,1,9.67562079200695e-06
6648cb81-abf5-476b-81e2-0abe5be299e4,0,dry,1,1.4734936470171442e-05
66fcdc41-6150-4037-9842-0417375a4d14,0,dry,4,1.9022891643344907e-05
67090bb0-377e-492c-9c49-8a608f50345d,0,dry,3,4.479697794215119e-06
6811fc15-6ffc-4623-85aa-bf477c4d0082,0,dry,3,8.247638399546027e-06
6816fa8c-2bd4-4be4-bbb0-d18a397f99e5,0,dry,2,3.6995761839846637e-06
68be5313-193c-42ca-acdc-f6f93c9c1126,0,dry,1,4.487884795109431e-06
697d000f-b7ab-4bb8-bee7-2c9983976300,0,dry,3,1.2239803065570126e-05
6a577002-17a0-44a5-87bf-14ba2a225616,0,dry,3,1.9706468612216523e-05
6c7893ac-4ca9-47af-8a91-fd0926dd7f39,0,dry,2,1.0264239544893128e-05
6d25354c-712b-4d24-831a-e99a95dd597b,0,dry,5,8.590088165910522e-06
6d45e866-26cd-4c90-b538-8e3d74639f93,0,dry,4,5.993271658127114e-06
6d73708f-f815-410f-b6a1-76cec2a7754c,0,dry,2,1.2650892342624977e-05
6d8729b7-cc9b-4ae3-a3ee-99a5a909e32f,0,dry,1,3.838579348092262e-06
6d941efe-43f9-4a64-8172-58cbb20400ab,0,dry,2,5.4370864358206115e-06
6e777752-cb40-47dd-ae97-50bc73da4550,0,dry,2,2.154906008471814e-05
6f0a2344-8d8b-4db5-b4c3-cf569ca4f7b9,0,dry,3,4.052936715031716e-06
6fc243bf-14f0-42ab-97e3-f1fe3fdfe3ce,0,dry,1,1.1538438918463002e-05
705e111b-1e41-4831-97e2-7990771c9fe4,0,dry,1,6.991245261263579e-06
7376afac-2a76-408c-9bee-7b7ed2555692,0,dry,1,6.587040647397391e-06
7465377a-8963-4a0e-bd1b-92a8924b1ccb,0,dry,4,3.5954515920660638e-06
748142b3-0e0b-4975-b795-78267dbe4547,0,dry,6,3.9902664823843e-06
76183e29-22c1-4d51-aafa-6b96e93b3aa2,0,dry,1,4.274364578795919e-06
76682a59-1c14-44e8-93b9-f9f5f774e897,0,dry,1,2.10979332737984e-05
7ad89fd2-56cb-43cd-84ea-4d3eb7b30e00,0,dry,3,8.253504851825078e-06
7b7e11b1-0f2b-4531-b071-54b7889c4771,0,dry,1,1.1173560936633761e-05
7bd5996c-f98d-46bc-be93-ca6e1139d838,0,dry,1,3.0394452111288683e-06
7de30485-428f-402e-8402-54747fd97420,0,dry,2,1.6574847762966412e-05
7e2f4bb0-a4a1-4e62-a26f-f4174ab4954b,0,dry,4,3.002981377644516e-06
7f8e60f4-5cbd-4ec6-bc73-e8ab2b6c3abd,0,dry,2,1.7779063326570598e-05
83443b73-5740-4b3e-85ba-77e372fea63d,0,dry,1,7.660840513141935e-06
85eef4ec-c8e8-4635-a6c3-2d194057f7f2,0,dry,2,2.8835142478870715e-06
87c60871-f7f6-48cb-94b0-c22b2158d49f,0,dry,2,1.5932031577849015e-05
87f52d87-03d1-469b-b8fb-247da4504f90,0,dry,1,1.4352238454583201e-05
88024607-e701-4a54-adeb-c4c1ecc282f4,0,dry,2,1.1956920318351245e-05
88f6aa4d-d9e3-4d51-b803-5736e92762e4,0,dry,3,2.6250907502596925e-05
89bad459-b4f0-48ab-9907-28fe8f895800,0,dry,1,7.623945027439814e-06
8a5feabb-3b0a-49b5-900c-6d3d31e96794,0,dry,5,9.236478024600119e-06
8ada36ff-a9fb-4623-a97c-cab077d4bf99,0,dry,3,9.845848363849993e-06
8b0c699b-dca8-4ed0-bf4b-319774d31c54,0,dry,2,8.829634968091137e-06
8b65a198-2b0f-452c-ac15-47d892676fc3,0,dry,4,6.1922146468273985e-06
8b733837-961a-4f17-a18c-13b89b54ef69,0,dry,3,6.733712010425928e-06
8be589c2-c09a-442d-a0a0-50094a73f0d5,0,dry,1,3.850333539742492e-06
8ca4463e-23a3-4a16-9d46-7b28b968e6af,0,dry,2,3.8814570148488525e-06
8cd6b5c0-96b9-4572-9b3d-2caf91996483,0,dry,3,1.4855179476836378e-05
8d33620a-f041-4c6c-b55d-78c1ac9eb8e5,0,dry,1,1.9003393324355362e-05
8eac4375-f279-468e-853d-c83c73a62077,0,dry,2,5.180465265315081e-06
8f0052b4-731b-4822-8e4b-1393a473d35e,0,dry,2,1.2569139354665991e-05
8f20ec81-e8f6-4a72-ba04-42e5b1f3d522,0,dry,2,1.0368827378276637e-05
90912b99-0e92-4dad-b223-3c96a6967316,0,dry,2,6.584994960358091e-06
91c59a04-aeda-4233-adce-ac2f3d2212df,0,dry,2,1.748575051302908e-05
9235c603-3817-4c3e-b0a5-4624f1293282,0,dry,3,7.30426464411632e-06
9254bd84-4c4e-40cf-94d0-47a0bdf550ce,0,dry,1,1.5676058049305065e-05
927ae69c-d4b6-484e-b651-7b76c9c1d9d5,0,dry,3,5.5592498653305055e-06
92b22064-50ef-4244-b5fd-aa348ceb7371,0,dry,1,5.761884640303356e-06
92bfada9-7b1c-4fcf-82d1-64ad74ad92a6,0,dry,3,9.571695031375442e-06
936268f0-41a3-421d-bd18-8e69e597e84c,0,dry,4,2.0471171396106883e-05
93dfe86e-d139-4b0e-b959-3b210701bab1,0,dry,2,1.2297045928424485e-05
94bfcb37-906f-4862-9c4e-69b5550e320e,0,dry,2,1.697383477576791e-05
95dee56b-2ebb-48ec-acd7-2bb4ad631679,0,dry,3,1.0275814373219368e-05
9736398b-2034-43a8-88e1-affa632772c9,0,dry,2,2.015011568134347e-05
97b6a1d6-2c18-458e-bc05-3fe48136902d,0,dry,1,4.797451498621208e-06
98cf4fc3-ac20-4007-a227-3b89dc43a52c,0,dry,2,6.242169001390249e-06
99eb251e-8aa9-4307-b77c-3864dc15a789,0,dry,2,1.448518151137477e-05
9ab84f0f-1c83-4042-9497-474af8816350,0,dry,1,1.6909562289199367e-05
9b8791f6-9c76-41a6-b8bf-3090c8b4609f,0,dry,1,1.0599781097438973e-05
9bbc6186-f18d-4a96-b92b-37d25b390bdf,0,dry,2,3.693636055920563e-06
9eb5f87f-3f16-423d-bd11-bb15a6b11a9d,0,dry,1,1.9274209419999292e-05
9eb6506a-17f8-40b7-968d-ee511818d50b,0,dry,4,8.446284668245133e-06
a0e0ce03-2778-46f2-8b5f-aa46c503f392,0,dry,2,8.664887613117904e-06
a1092580-10f6-4176-8862-3a8cc0784f4a,0,dry,2,8.342708560035207e-06
a27768df-a3bc-4ac9-9d45-76cc25508478,0,dry,3,5.572775527133856e-06
a3529398-f357-4c11-bec3-c2e30088df2e,0,dry,5,1.9315255371186417e-05
a60e1682-1dda-4bc7-ab05-8e881a8b867a,0,dry,6,2.8426955954845335e-05
a97f2838-d416-4267-b41a-26f9cae46c62,0,dry,1,2.604333686674564e-06
aa059172-1850-4afe-8809-2fe79603286a,0,dry,2,1.8577923898027417e-05
ab5f623d-dda2-4a26-ae6e-33e517e145a5,0,dry,4,1.1619683663997811e-05
ac4ea2db-4fff-4a7f-a5fe-3a9ade2f1020,0,dry,2,1.2402294979763017e-05
ad19a44f-e512-46ec-980a-2eead07d68c1,0,dry,2,1.057106995397292e-05
ae0ff134-0218-4d7e-804d-c48f57946de9,0,dry,4,1.604614941846154e-05
aeded0cd-89ff-43d3-86f2-4ae7bc4fbb56,0,dry,3,8.083520639247647e-06
b2caeb04-59dd-4f72-9bd1-b3f7e4b93c39,0,dry,1,1.3601848034246229e-05
b2e9cb14-17c6-42ca-8503-5a0a3ff80b3c,0,dry,2,5.739830367027028e-06
b37a051e-c2b0-4f38-9b12-51652c511d03,0,dry,1,1.4074171104427028e-05
b38dbe54-b3c1-448e-bf03-92cdf214932d,0,dry,4,4.2461125182715145e-05
bc474477-4762-4308-835e-733da92d712e,0,dry,2,6.520584198962362e-05
bcb69f37-df84-485a-af43-4ff8b9de570c,0,dry,2,1.3641269371167553e-05
be53aed3-5771-4cb6-af3b-1c95dfed2ae5,0,dry,2,1.4708523231513333e-05
c01b9572-1fbf-463a-9d03-e3857ab5d55a,0,dry,3,8.871293359587396e-06
c18be4ba-eaa8-487a-9343-2c45af6c60aa,0,dry,3,9.962374333961645e-06
c2356246-454a-42ac-ae33-967e5feabcb7,0,dry,2,1.9432714416025324e-06
c494d05a-a6fa-462e-9d3e-28e91b82147d,0,dry,2,2.696066649932961e-05
c926f81f-17c8-4446-9c0c-1ea92c76834d,0,dry,2,5.401664816973609e-06
cc0bc8c7-eb1b-4290-8f64-58c4fe25c58e,0,dry,2,4.233208924820295e-06
cd9de27d-87fa-43e6-a452-8cdaba3eae4c,0,dry,1,3.226714168334422e-05
ce047b79-fd52-4ac5-a451-f27d8a368985,0,dry,2,6.973451452457042e-06
ce40512b-6a1f-4a2f-9b74-4bcf246d0edb,0,dry,2,4.099987535896573e-06
d0eec145-0080-4dab-b0bb-a22656bb81ed,0,dry,3,6.593994881142191e-06
d1a21158-7a3b-4313-8fc3-0472b257b4c7,0,dry,6,5.555929016082358e-06
d5e9a1af-2571-40f7-99c7-77cfe71657c5,0,dry,1,3.166229806577628e-05
d66c93d7-6aac-4876-9252-66d9bf26323f,0,dry,1,2.4304418753045375e-05
d6de71ae-5b92-4a91-a656-bd0d33fa6189,0,dry,3,1.1889653442037339e-05
d6f624cb-757b-441c-bf5f-e22dc914277b,0,dry,4,2.467804003606791e-05
d769f90f-8183-4c42-8ea6-cf992ee40a64,0,dry,2,2.4327303715999076e-05
d7abd3ca-33d1-498b-9928-41e316047998,0,dry,3,4.285167023746581e-06
d844a814-c17d-4398-b536-9963f6ded940,0,dry,2,5.1654117508943425e-06
d85118e0-5f00-4ca3-b56b-94a7b7cd01ee,0,dry,4,3.0514154144702722e-05
d8dd429e-db29-4389-96a3-e68e6d8a6b77,0,dry,3,4.381457426266556e-06
d93b74aa-faed-4737-9d5e-540e0fbdb961,0,dry,2,6.934327567047679e-06
dc12b624-aeea-47d3-988e-d875a14bdc34,0,dry,3,1.4705256712084401e-05
dc52c21c-6602-44ef-b982-9771f4fb76c1,0,dry,2,8.064509787659909e-06
dcb7cded-c3bf-4835-9f1f-efac118a40c1,0,dry,2,1.8679293795657075e-05
dcd085b9-d8d4-4c6f-8082-0214e523cdba,0,dry,1,1.6300421178793956e-05
dd774ccf-3980-4eda-90d9-aa2fa57bde32,0,dry,2,8.579987224395166e-06
deaddfa6-ac89-461c-ab08-c531e2a296cd,0,dry,3,2.2750906245241058e-06
e024dc48-fbdd-4845-ac13-cbe67c60446a,0,dry,1,2.2456348944025916e-05
e36c0dda-a5cb-4398-ae8f-235320a729e4,0,dry,1,7.171154775532102e-06
e4714f0e-c191-42dc-9928-78da49129e16,0,dry,2,1.2420097418651542e-05
e4996edb-842c-4bda-b5f4-ffb6ec8cc8fe,0,dry,3,4.551050344075723e-06
e4ec845a-b80b-409b-afa0-81abc3ae3dc7,0,dry,2,8.633423369007148e-06
e539d599-6d07-4174-9f29-a562ced58b68,0,dry,2,4.253029699815576e-06
e659824f-fb7b-4b6b-86da-5c629e1ce0fd,0,dry,5,5.572296115021865e-06
e7b94eb1-f37d-4bfe-bc67-e8e13a8870f6,0,dry,1,2.7040489419063055e-05
e88932d8-8869-4fa2-b4a5-1d4a3ddce94d,0,dry,5,1.6590560861614163e-05
e8a4c9ee-66e8-473c-9f1b-40918a92a928,0,dry,1,7.879326574936661e-06
e9708094-2ece-478f-9dc4-ab951c42034b,0,dry,5,9.459379206607713e-06
ea15c9f5-e77d-4b3f-803d-443a69d63eed,0,dry,3,1.5406049277685215e-05
ea3848e3-886a-428a-a918-4d01f32e38d8,0,dry,4,9.80244619301585e-06
ea8b1411-bcc8-47f3-8ba7-9b3585b83319,0,dry,3,5.138087316992576e-06
ea975f7b-e57a-4e47-9133-ec421fb193c5,0,dry,1,2.4065766946998034e-05
ecb53985-efae-451c-9bf5-3e10f6b61e41,0,dry,4,1.3935955126404883e-06
eceaa3a9-f850-4ba9-82ee-1bcd2575b99c,0,dry,3,1.4284686018570188e-05
ed7daba8-a8bc-473f-b159-55d16ea59eb1,0,dry,4,8.218316179477982e-06
ee899936-5701-4a8f-a3ab-f3292554a148,0,dry,5,4.8005317731881235e-06
efdc1fe6-2c52-438e-8943-aaf97a387cae,0,dry,1,2.125257391879645e-06
f09f7e2a-f173-4423-92a6-dea210147179,0,dry,2,1.4208143925378946e-05
f0bc6079-5c16-4c95-91be-ddffc7bb37b0,0,dry,5,1.0776203803119424e-05
f1b271ee-6902-4cff-b260-cfdf9bc3fa1f,0,dry,2,7.039992492013893e-06
f1e02616-7b84-4e35-8d7f-1961b27c1c7a,0,dry,5,8.546880768324379e-06
f23fac18-75a0-45fb-8099-a789d9597776,0,dry,2,1.6165452112495593e-05
f2574f9d-beae-4a85-ad18-289a400e1b6a,0,dry,9,1.0585013675836038e-05
f2b8d4c0-b7ba-49a6-8e91-9f20be33520a,0,dry,5,9.917386144007567e-06
f45082d4-f205-483f-8d0b-427470db2ffc,0,dry,2,1.861842983974926e-05
f4d06640-6eaf-40e8-a96e-3ffd924cd7ef,0,dry,5,6.887038434263787e-06
f5a36e3a-28f9-461d-970e-c95ff38f4740,0,dry,1,9.391539664465739e-06
f5e3c403-1588-49ad-8984-47f123f941f8,0,dry,3,3.192675169235625e-06
f5e8d8ec-e234-4117-a4ab-2f7dba0066ef,0,dry,2,1.0072972790539199e-05
f7a10fb3-b805-4ed0-8a93-9b0851efe78e,0,dry,4,8.452873929686325e-06
f7be812e-ffcb-421f-8cef-bb39702ea909,0,dry,5,2.4641223994083983e-05
f8ca1e1d-4660-4739-ae76-cf0b10de2540,0,dry,1,2.9960950981704538e-05
f8d8b216-d17d-40ce-8de6-6a889adcf016,0,dry,3,2.850295880394086e-06
fd7d172d-4106-427a-870b-0384c88f147f,0,dry,1,2.810312885623309e-05
feecacb2-52ce-4454-9dcf-267ea138fa63,0,dry,1,6.159927340206884e-05
ff1234d7-7837-4ba7-842f-99fdc916baa9,0,dry,2,8.756767268929229e-06
