feature_row,augmentation_id,parent_feature_row,parent_uuid_segmento,parent_original_uuid,parent_split_group,parent_fold,parent_dataset_origin,parent_audio_path,parent_start_time,parent_end_time,stage1_target,split,transformation,random_state,original_samples,augmented_samples,original_peak,augmented_peak,snr_db,pitch_semitones,noise_scale,noise_donor_uuid_segmento,noise_donor_original_uuid,noise_donor_split_group,noise_donor_fold,noise_donor_dataset_origin
1888,f18bb6f5-90c1-492e-8030-d95acd72b146_seg_0__aug01__noise_high,1938,f18bb6f5-90c1-492e-8030-d95acd72b146_seg_0,f18bb6f5-90c1-492e-8030-d95acd72b146,COUGHVID_UUID::f18bb6f5-90c1-492e-8030-d95acd72b146,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\f18bb6f5-90c1-492e-8030-d95acd72b146.wav,0.0,4.98,1,train_augmentation_only,noise_high,42,79680,79680,0.9118719100952148,0.9101101756095886,10.0,,0.5731751140940802,54823_seg_1,54823,FSD50K_UPLOADER::satoration,1,FSD50K
1889,f1b271ee-6902-4cff-b260-cfdf9bc3fa1f_seg_0__aug01__noise_high,1939,f1b271ee-6902-4cff-b260-cfdf9bc3fa1f_seg_0,f1b271ee-6902-4cff-b260-cfdf9bc3fa1f,COUGHVID_UUID::f1b271ee-6902-4cff-b260-cfdf9bc3fa1f,4,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\f1b271ee-6902-4cff-b260-cfdf9bc3fa1f.wav,0.0,9.78,1,train_augmentation_only,noise_high,42,156480,156480,0.6364014148712158,0.6399084329605103,10.0,,0.3015503027660219,294425_seg_0,294425,FSD50K_UPLOADER::alex@vsi.tv,4,FSD50K
1890,f1e01206-3362-412f-8025-fb07ca64b1d7_seg_0__aug01__noise_moderate,1940,f1e01206-3362-412f-8025-fb07ca64b1d7_seg_0,f1e01206-3362-412f-8025-fb07ca64b1d7,COUGHVID_UUID::f1e01206-3362-412f-8025-fb07ca64b1d7,0,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\f1e01206-3362-412f-8025-fb07ca64b1d7.wav,0.0,2.1,1,train_augmentation_only,noise_moderate,42,33600,33600,1.0046541690826416,0.9990000128746033,20.0,,0.7718698351939421,179989_seg_0,179989,FSD50K_UPLOADER::jorickhoofd,0,FSD50K
1891,f1e02616-7b84-4e35-8d7f-1961b27c1c7a_seg_0__aug01__noise_moderate,1941,f1e02616-7b84-4e35-8d7f-1961b27c1c7a_seg_0,f1e02616-7b84-4e35-8d7f-1961b27c1c7a,COUGHVID_UUID::f1e02616-7b84-4e35-8d7f-1961b27c1c7a,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\f1e02616-7b84-4e35-8d7f-1961b27c1c7a.wav,0.0,9.78,1,train_augmentation_only,noise_moderate,42,156480,156480,0.9924930334091187,0.9954131841659546,20.0,,0.05000798629996824,241473_seg_0,241473,FSD50K_UPLOADER::reitanna,1,FSD50K
1892,f23ee4be-d96c-43ff-a06c-99e1050b7ffe_seg_0__aug01__noise_high,1942,f23ee4be-d96c-43ff-a06c-99e1050b7ffe_seg_0,f23ee4be-d96c-43ff-a06c-99e1050b7ffe,COUGHVID_UUID::f23ee4be-d96c-43ff-a06c-99e1050b7ffe,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\f23ee4be-d96c-43ff-a06c-99e1050b7ffe.wav,0.0,9.9,1,train_augmentation_only,noise_high,42,158400,158400,0.7375931143760681,0.761873722076416,10.0,,0.4125739125241732,211566_seg_0,211566,FSD50K_UPLOADER::ballistiq85,1,FSD50K
1893,f23fac18-75a0-45fb-8099-a789d9597776_seg_0__aug01__noise_moderate,1943,f23fac18-75a0-45fb-8099-a789d9597776_seg_0,f23fac18-75a0-45fb-8099-a789d9597776,COUGHVID_UUID::f23fac18-75a0-45fb-8099-a789d9597776,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\f23fac18-75a0-45fb-8099-a789d9597776.wav,0.0,5.16,1,train_augmentation_only,noise_moderate,42,82560,82560,0.9023754596710205,0.9023803472518921,20.0,,0.04227464754922424,184435_seg_0,184435,FSD50K_UPLOADER::unfa,2,FSD50K
1894,f2574f9d-beae-4a85-ad18-289a400e1b6a_seg_0__aug01__noise_moderate,1944,f2574f9d-beae-4a85-ad18-289a400e1b6a_seg_0,f2574f9d-beae-4a85-ad18-289a400e1b6a,COUGHVID_UUID::f2574f9d-beae-4a85-ad18-289a400e1b6a,3,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\f2574f9d-beae-4a85-ad18-289a400e1b6a.wav,0.0,9.6,1,train_augmentation_only,noise_moderate,42,153600,153600,0.8942071199417114,0.894207239151001,20.0,,0.07133314340525623,168589_seg_0,168589,FSD50K_UPLOADER::mayanxibalba,3,FSD50K
1895,f25876a9-e307-41a9-bd78-7ab345f9925e_seg_0__aug01__noise_moderate,1945,f25876a9-e307-41a9-bd78-7ab345f9925e_seg_0,f25876a9-e307-41a9-bd78-7ab345f9925e,COUGHVID_UUID::f25876a9-e307-41a9-bd78-7ab345f9925e,4,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\f25876a9-e307-41a9-bd78-7ab345f9925e.wav,0.0,9.84,1,train_augmentation_only,noise_moderate,42,157440,157440,0.9538937211036682,0.9538937211036682,20.0,,0.37341457807554207,76814_seg_0,76814,FSD50K_UPLOADER::dj burnham,4,FSD50K
1896,f2a76818-8d40-4033-9a48-10845fa9df29_seg_0__aug01__noise_moderate,1946,f2a76818-8d40-4033-9a48-10845fa9df29_seg_0,f2a76818-8d40-4033-9a48-10845fa9df29,COUGHVID_UUID::f2a76818-8d40-4033-9a48-10845fa9df29,0,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\f2a76818-8d40-4033-9a48-10845fa9df29.wav,0.0,3.36,1,train_augmentation_only,noise_moderate,42,53760,53760,0.9370238780975342,0.9368907809257507,20.0,,0.16748184738919042,29654_seg_0,29654,FSD50K_UPLOADER::dobroide,0,FSD50K
1897,f2b8d4c0-b7ba-49a6-8e91-9f20be33520a_seg_0__aug01__noise_high,1947,f2b8d4c0-b7ba-49a6-8e91-9f20be33520a_seg_0,f2b8d4c0-b7ba-49a6-8e91-9f20be33520a,COUGHVID_UUID::f2b8d4c0-b7ba-49a6-8e91-9f20be33520a,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\f2b8d4c0-b7ba-49a6-8e91-9f20be33520a.wav,0.0,9.996770833333333,1,train_augmentation_only,noise_high,42,159948,159948,0.9944033622741699,0.9974997639656067,10.0,,0.759569867238773,180052_seg_0,180052,FSD50K_UPLOADER::saint sinner,2,FSD50K
1898,f2d57d35-d8f6-480d-bb64-58a5676ed09c_seg_0__aug01__noise_high,1948,f2d57d35-d8f6-480d-bb64-58a5676ed09c_seg_0,f2d57d35-d8f6-480d-bb64-58a5676ed09c,COUGHVID_UUID::f2d57d35-d8f6-480d-bb64-58a5676ed09c,0,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\f2d57d35-d8f6-480d-bb64-58a5676ed09c.wav,0.0,9.84,1,train_augmentation_only,noise_high,42,157440,157440,0.6731977462768555,0.6731977462768555,10.0,,0.6771723704105305,361736_seg_0,361736,FSD50K_UPLOADER::lafashion,0,FSD50K
1899,f3032d2e-cfa8-4725-88dd-1e3ca0b563f8_seg_0__aug01__noise_high,1949,f3032d2e-cfa8-4725-88dd-1e3ca0b563f8_seg_0,f3032d2e-cfa8-4725-88dd-1e3ca0b563f8,COUGHVID_UUID::f3032d2e-cfa8-4725-88dd-1e3ca0b563f8,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\f3032d2e-cfa8-4725-88dd-1e3ca0b563f8.wav,0.0,9.78,1,train_augmentation_only,noise_high,42,156480,156480,0.8734880089759827,0.9159109592437744,10.0,,0.4404678037077183,102435_seg_0,102435,FSD50K_UPLOADER::tuberatanka,1,FSD50K
1900,f347e2ac-a8f0-4eb1-8d14-088345ca7a7b_seg_0__aug01__noise_high,1950,f347e2ac-a8f0-4eb1-8d14-088345ca7a7b_seg_0,f347e2ac-a8f0-4eb1-8d14-088345ca7a7b,COUGHVID_UUID::f347e2ac-a8f0-4eb1-8d14-088345ca7a7b,3,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\f347e2ac-a8f0-4eb1-8d14-088345ca7a7b.wav,0.0,9.54,1,train_augmentation_only,noise_high,42,152640,152640,0.8076342940330505,0.7985237836837769,10.0,,0.20842522870225663,60799_seg_0,60799,FSD50K_UPLOADER::j.zazvurek,3,FSD50K
1901,f350de8a-4ad5-4a72-b19d-740e27a2f432_seg_0__aug01__noise_high,1951,f350de8a-4ad5-4a72-b19d-740e27a2f432_seg_0,f350de8a-4ad5-4a72-b19d-740e27a2f432,COUGHVID_UUID::f350de8a-4ad5-4a72-b19d-740e27a2f432,4,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\f350de8a-4ad5-4a72-b19d-740e27a2f432.wav,0.0,9.6,1,train_augmentation_only,noise_high,42,153600,153600,0.8086071014404297,0.8781470656394958,10.0,,1.7025407491047142,428295_seg_0,428295,FSD50K_UPLOADER::leoctiurs,4,FSD50K
1902,f3a3af59-0ebf-4644-a38b-32e36a70b876_seg_0__aug01__noise_moderate,1952,f3a3af59-0ebf-4644-a38b-32e36a70b876_seg_0,f3a3af59-0ebf-4644-a38b-32e36a70b876,COUGHVID_UUID::f3a3af59-0ebf-4644-a38b-32e36a70b876,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\f3a3af59-0ebf-4644-a38b-32e36a70b876.wav,0.0,9.78,1,train_augmentation_only,noise_moderate,42,156480,156480,0.7629227042198181,0.76531583070755,20.0,,0.013825867329127878,219657_seg_0,219657,FSD50K_UPLOADER::annatabernero,2,FSD50K
1903,f3bdd3ab-aac5-42ca-9c3e-36475ee47349_seg_0__aug01__noise_high,1953,f3bdd3ab-aac5-42ca-9c3e-36475ee47349_seg_0,f3bdd3ab-aac5-42ca-9c3e-36475ee47349,COUGHVID_UUID::f3bdd3ab-aac5-42ca-9c3e-36475ee47349,4,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\f3bdd3ab-aac5-42ca-9c3e-36475ee47349.wav,0.0,5.58,1,train_augmentation_only,noise_high,42,89280,89280,0.87156081199646,0.8770663142204285,10.0,,0.6695460006727403,197306_seg_0,197306,FSD50K_UPLOADER::beerbelly38,4,FSD50K
1904,f3ef7d3e-56e1-496b-8a46-b593e33d25d6_seg_0__aug01__noise_high,1954,f3ef7d3e-56e1-496b-8a46-b593e33d25d6_seg_0,f3ef7d3e-56e1-496b-8a46-b593e33d25d6,COUGHVID_UUID::f3ef7d3e-56e1-496b-8a46-b593e33d25d6,0,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\f3ef7d3e-56e1-496b-8a46-b593e33d25d6.wav,0.0,7.02,1,train_augmentation_only,noise_high,42,112320,112320,0.7282495498657227,0.7509376406669617,10.0,,1.0539073478716354,268916_seg_0,268916,FSD50K_UPLOADER::edinc90,0,FSD50K
1905,f42f1d8b-0ed8-4ed3-bb32-637f8c52ce5d_seg_0__aug01__noise_high,1955,f42f1d8b-0ed8-4ed3-bb32-637f8c52ce5d_seg_0,f42f1d8b-0ed8-4ed3-bb32-637f8c52ce5d,COUGHVID_UUID::f42f1d8b-0ed8-4ed3-bb32-637f8c52ce5d,3,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\f42f1d8b-0ed8-4ed3-bb32-637f8c52ce5d.wav,0.0,9.78,1,train_augmentation_only,noise_high,42,156480,156480,0.7499256134033203,0.7489930391311646,10.0,,0.07606042328500368,395410_seg_0,395410,FSD50K_UPLOADER::littlerainyseasons,3,FSD50K
1906,f46c5215-8097-4891-bbd4-d4ac017c224c_seg_0__aug01__noise_high,1956,f46c5215-8097-4891-bbd4-d4ac017c224c_seg_0,f46c5215-8097-4891-bbd4-d4ac017c224c,COUGHVID_UUID::f46c5215-8097-4891-bbd4-d4ac017c224c,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\f46c5215-8097-4891-bbd4-d4ac017c224c.wav,0.0,6.6,1,train_augmentation_only,noise_high,42,105600,105600,0.8611382842063904,0.8612093925476074,10.0,,0.20557784422143288,241528_seg_0,241528,FSD50K_UPLOADER::reitanna,1,FSD50K
1907,f4748a2e-b4b7-4b87-be75-8352db1c9b25_seg_0__aug01__noise_moderate,1957,f4748a2e-b4b7-4b87-be75-8352db1c9b25_seg_0,f4748a2e-b4b7-4b87-be75-8352db1c9b25,COUGHVID_UUID::f4748a2e-b4b7-4b87-be75-8352db1c9b25,3,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\f4748a2e-b4b7-4b87-be75-8352db1c9b25.wav,0.0,2.04,1,train_augmentation_only,noise_moderate,42,32640,32640,0.7910471558570862,0.7921394109725952,20.0,,0.09435837667030492,85358_seg_0,85358,FSD50K_UPLOADER::ifartinurgeneraldirection,3,FSD50K
1908,f4d06640-6eaf-40e8-a96e-3ffd924cd7ef_seg_0__aug01__noise_high,1958,f4d06640-6eaf-40e8-a96e-3ffd924cd7ef_seg_0,f4d06640-6eaf-40e8-a96e-3ffd924cd7ef,COUGHVID_UUID::f4d06640-6eaf-40e8-a96e-3ffd924cd7ef,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\f4d06640-6eaf-40e8-a96e-3ffd924cd7ef.wav,0.0,9.78,1,train_augmentation_only,noise_high,42,156480,156480,0.6146554350852966,0.6140748262405396,10.0,,0.3604585484390358,211704_seg_0,211704,FSD50K_UPLOADER::taira komori,2,FSD50K
1909,f4e4e818-c210-4c9e-bdca-c1cf1af1e144_seg_0__aug01__noise_moderate,1959,f4e4e818-c210-4c9e-bdca-c1cf1af1e144_seg_0,f4e4e818-c210-4c9e-bdca-c1cf1af1e144,COUGHVID_UUID::f4e4e818-c210-4c9e-bdca-c1cf1af1e144,4,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\f4e4e818-c210-4c9e-bdca-c1cf1af1e144.wav,0.0,9.84,1,train_augmentation_only,noise_moderate,42,157440,157440,0.5058552026748657,0.5054471492767334,20.0,,0.046896196503781344,236363_seg_0,236363,FSD50K_UPLOADER::bcimmet,4,FSD50K
1910,f4e51208-6dcd-46c2-b2f3-f4fa6e6f8760_seg_0__aug01__noise_high,1960,f4e51208-6dcd-46c2-b2f3-f4fa6e6f8760_seg_0,f4e51208-6dcd-46c2-b2f3-f4fa6e6f8760,COUGHVID_UUID::f4e51208-6dcd-46c2-b2f3-f4fa6e6f8760,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\f4e51208-6dcd-46c2-b2f3-f4fa6e6f8760.wav,0.0,9.84,1,train_augmentation_only,noise_high,42,157440,157440,0.9051831364631653,0.9990000128746033,10.0,,1.8155855005967634,257899_seg_0,257899,FSD50K_UPLOADER::yoyodaman234,2,FSD50K
1911,f4e86ede-7444-4325-bcf8-bfd540e8ce43_seg_0__aug01__noise_high,1961,f4e86ede-7444-4325-bcf8-bfd540e8ce43_seg_0,f4e86ede-7444-4325-bcf8-bfd540e8ce43,COUGHVID_UUID::f4e86ede-7444-4325-bcf8-bfd540e8ce43,4,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\f4e86ede-7444-4325-bcf8-bfd540e8ce43.wav,0.0,4.68,1,train_augmentation_only,noise_high,42,74880,74880,0.9523814916610718,0.9411140084266663,10.0,,0.8196798298820678,236667_seg_0,236667,FSD50K_UPLOADER::bcimmet,4,FSD50K
1912,f4ea2005-309b-4c9a-84b2-6ed938532d05_seg_0__aug01__noise_high,1962,f4ea2005-309b-4c9a-84b2-6ed938532d05_seg_0,f4ea2005-309b-4c9a-84b2-6ed938532d05,COUGHVID_UUID::f4ea2005-309b-4c9a-84b2-6ed938532d05,0,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\f4ea2005-309b-4c9a-84b2-6ed938532d05.wav,0.0,9.9,1,train_augmentation_only,noise_high,42,158400,158400,0.7866165637969971,0.8581041097640991,10.0,,1.6335016502150346,65929_seg_1,65929,FSD50K_UPLOADER::dobroide,0,FSD50K
1913,f4eaf2ba-b2e3-4755-893e-6ddb786189c9_seg_0__aug01__noise_high,1963,f4eaf2ba-b2e3-4755-893e-6ddb786189c9_seg_0,f4eaf2ba-b2e3-4755-893e-6ddb786189c9,COUGHVID_UUID::f4eaf2ba-b2e3-4755-893e-6ddb786189c9,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\f4eaf2ba-b2e3-4755-893e-6ddb786189c9.wav,0.0,9.96,1,train_augmentation_only,noise_high,42,159360,159360,0.7926145792007446,0.7946901917457581,10.0,,1.4196937353156602,324783_seg_0,324783,FSD50K_UPLOADER::miguel2613,1,FSD50K
1914,f504d41c-13e5-4d7a-9a91-0436aab969cf_seg_0__aug01__noise_moderate,1964,f504d41c-13e5-4d7a-9a91-0436aab969cf_seg_0,f504d41c-13e5-4d7a-9a91-0436aab969cf,COUGHVID_UUID::f504d41c-13e5-4d7a-9a91-0436aab969cf,3,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\f504d41c-13e5-4d7a-9a91-0436aab969cf.wav,0.0,5.7,1,train_augmentation_only,noise_moderate,42,91200,91200,0.8393348455429077,0.8393348455429077,20.0,,0.6324418078779274,36400_seg_0,36400,FSD50K_UPLOADER::thanvannispen,3,FSD50K
1915,f5231767-4f81-4b7a-bace-c6eae80fe56c_seg_0__aug01__noise_moderate,1966,f5231767-4f81-4b7a-bace-c6eae80fe56c_seg_0,f5231767-4f81-4b7a-bace-c6eae80fe56c,COUGHVID_UUID::f5231767-4f81-4b7a-bace-c6eae80fe56c,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\f5231767-4f81-4b7a-bace-c6eae80fe56c.wav,0.0,9.3,1,train_augmentation_only,noise_moderate,42,148800,148800,0.9689247012138367,0.9669676423072815,20.0,,0.12019566275567495,370916_seg_0,370916,FSD50K_UPLOADER::sjturia,2,FSD50K
1916,f5531d66-e612-41c3-b7c1-658fe7922f34_seg_0__aug01__noise_moderate,1967,f5531d66-e612-41c3-b7c1-658fe7922f34_seg_0,f5531d66-e612-41c3-b7c1-658fe7922f34,COUGHVID_UUID::f5531d66-e612-41c3-b7c1-658fe7922f34,4,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\f5531d66-e612-41c3-b7c1-658fe7922f34.wav,0.0,9.84,1,train_augmentation_only,noise_moderate,42,157440,157440,0.9583246111869812,0.9640466570854187,20.0,,0.15018539724056093,21070_seg_0,21070,FSD50K_UPLOADER::elonen,4,FSD50K
1917,f56739fa-bddc-49c8-a30e-43e08b6ba743_seg_0__aug01__noise_moderate,1968,f56739fa-bddc-49c8-a30e-43e08b6ba743_seg_0,f56739fa-bddc-49c8-a30e-43e08b6ba743,COUGHVID_UUID::f56739fa-bddc-49c8-a30e-43e08b6ba743,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\f56739fa-bddc-49c8-a30e-43e08b6ba743.wav,0.0,4.8,1,train_augmentation_only,noise_moderate,42,76800,76800,0.9453178644180298,0.94508296251297,20.0,,0.05060480645931587,100461_seg_0,100461,FSD50K_UPLOADER::zozu,1,FSD50K
1918,f5a36e3a-28f9-461d-970e-c95ff38f4740_seg_0__aug01__noise_high,1969,f5a36e3a-28f9-461d-970e-c95ff38f4740_seg_0,f5a36e3a-28f9-461d-970e-c95ff38f4740,COUGHVID_UUID::f5a36e3a-28f9-461d-970e-c95ff38f4740,3,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\f5a36e3a-28f9-461d-970e-c95ff38f4740.wav,0.0,9.48,1,train_augmentation_only,noise_high,42,151680,151680,0.8822258710861206,0.8775247931480408,10.0,,0.04072695371131479,126532_seg_0,126532,FSD50K_UPLOADER::sinkhole7,3,FSD50K
1919,f5d1d24e-13ed-46f6-9f68-516ae92414b7_seg_0__aug01__noise_moderate,1970,f5d1d24e-13ed-46f6-9f68-516ae92414b7_seg_0,f5d1d24e-13ed-46f6-9f68-516ae92414b7,COUGHVID_UUID::f5d1d24e-13ed-46f6-9f68-516ae92414b7,0,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\f5d1d24e-13ed-46f6-9f68-516ae92414b7.wav,0.0,2.88,1,train_augmentation_only,noise_moderate,42,46080,46080,0.948119044303894,0.9558888077735901,20.0,,0.20405096349466673,175345_seg_0,175345,FSD50K_UPLOADER::mrawsome14,0,FSD50K
1920,f5e8d8ec-e234-4117-a4ab-2f7dba0066ef_seg_0__aug01__noise_high,1971,f5e8d8ec-e234-4117-a4ab-2f7dba0066ef_seg_0,f5e8d8ec-e234-4117-a4ab-2f7dba0066ef,COUGHVID_UUID::f5e8d8ec-e234-4117-a4ab-2f7dba0066ef,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\f5e8d8ec-e234-4117-a4ab-2f7dba0066ef.wav,0.0,9.96,1,train_augmentation_only,noise_high,42,159360,159360,0.9227062463760376,0.9305682182312012,10.0,,0.069247959993674,241502_seg_0,241502,FSD50K_UPLOADER::reitanna,1,FSD50K
1921,f6171954-10f5-4991-9278-c54776d937ef_seg_0__aug01__noise_high,1972,f6171954-10f5-4991-9278-c54776d937ef_seg_0,f6171954-10f5-4991-9278-c54776d937ef,COUGHVID_UUID::f6171954-10f5-4991-9278-c54776d937ef,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\f6171954-10f5-4991-9278-c54776d937ef.wav,0.0,9.78,1,train_augmentation_only,noise_high,42,156480,156480,0.6974056959152222,0.6945300102233887,10.0,,0.13756174084955008,214232_seg_0,214232,FSD50K_UPLOADER::kd_jack,2,FSD50K
1922,f6205ed8-a1cc-4685-aadc-c5bf8cc87490_seg_0__aug01__noise_moderate,1973,f6205ed8-a1cc-4685-aadc-c5bf8cc87490_seg_0,f6205ed8-a1cc-4685-aadc-c5bf8cc87490,COUGHVID_UUID::f6205ed8-a1cc-4685-aadc-c5bf8cc87490,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\f6205ed8-a1cc-4685-aadc-c5bf8cc87490.wav,0.0,10.0,1,train_augmentation_only,noise_moderate,42,160000,160000,0.2161809206008911,0.21657638251781464,20.0,,0.01955518986121712,33497_seg_0,33497,FSD50K_UPLOADER::cosmicd,1,FSD50K
1923,f63fdfe6-071c-480e-bbdb-85cc44accd49_seg_0__aug01__noise_high,1974,f63fdfe6-071c-480e-bbdb-85cc44accd49_seg_0,f63fdfe6-071c-480e-bbdb-85cc44accd49,COUGHVID_UUID::f63fdfe6-071c-480e-bbdb-85cc44accd49,4,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\f63fdfe6-071c-480e-bbdb-85cc44accd49.wav,0.0,9.84,1,train_augmentation_only,noise_high,42,157440,157440,0.9992363452911377,0.9990000128746033,10.0,,0.11036216322206088,33736_seg_0,33736,FSD50K_UPLOADER::jobro,4,FSD50K
1924,f648c8d2-86db-4f23-a1b9-a0b437cef2e0_seg_0__aug01__noise_high,1975,f648c8d2-86db-4f23-a1b9-a0b437cef2e0_seg_0,f648c8d2-86db-4f23-a1b9-a0b437cef2e0,COUGHVID_UUID::f648c8d2-86db-4f23-a1b9-a0b437cef2e0,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\f648c8d2-86db-4f23-a1b9-a0b437cef2e0.wav,0.0,8.1,1,train_augmentation_only,noise_high,42,129600,129600,0.8826157450675964,0.8823607563972473,10.0,,0.4914737339320201,213890_seg_0,213890,FSD50K_UPLOADER::peridactyloptrix,2,FSD50K
1925,f66386d5-f2e2-4b9b-8f00-35e51858446b_seg_0__aug01__noise_moderate,1976,f66386d5-f2e2-4b9b-8f00-35e51858446b_seg_0,f66386d5-f2e2-4b9b-8f00-35e51858446b,COUGHVID_UUID::f66386d5-f2e2-4b9b-8f00-35e51858446b,3,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\f66386d5-f2e2-4b9b-8f00-35e51858446b.wav,0.0,8.7,1,train_augmentation_only,noise_moderate,42,139200,139200,1.00376558303833,0.9990000128746033,20.0,,0.11262544244015553,74667_seg_0,74667,FSD50K_UPLOADER::ifartinurgeneraldirection,3,FSD50K
1926,f6dc7637-6214-4f47-9063-3cbfb8b3b519_seg_0__aug01__noise_high,1977,f6dc7637-6214-4f47-9063-3cbfb8b3b519_seg_0,f6dc7637-6214-4f47-9063-3cbfb8b3b519,COUGHVID_UUID::f6dc7637-6214-4f47-9063-3cbfb8b3b519,4,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\f6dc7637-6214-4f47-9063-3cbfb8b3b519.wav,0.0,9.78,1,train_augmentation_only,noise_high,42,156480,156480,0.8341111540794373,0.8352498412132263,10.0,,0.3749450246047329,110044_seg_0,110044,FSD50K_UPLOADER::sandyrb,4,FSD50K
1927,f6fd67d0-eb9d-47b4-9fc7-1e4af068d05b_seg_0__aug01__noise_high,1978,f6fd67d0-eb9d-47b4-9fc7-1e4af068d05b_seg_0,f6fd67d0-eb9d-47b4-9fc7-1e4af068d05b,COUGHVID_UUID::f6fd67d0-eb9d-47b4-9fc7-1e4af068d05b,0,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\f6fd67d0-eb9d-47b4-9fc7-1e4af068d05b.wav,0.0,9.6,1,train_augmentation_only,noise_high,42,153600,153600,0.8701514601707458,0.9233852028846741,10.0,,0.47726240696127664,382659_seg_0,382659,FSD50K_UPLOADER::bbrocer,0,FSD50K
1928,f6fe17fd-c1b9-481e-8586-b40af4b3691b_seg_0__aug01__noise_high,1979,f6fe17fd-c1b9-481e-8586-b40af4b3691b_seg_0,f6fe17fd-c1b9-481e-8586-b40af4b3691b,COUGHVID_UUID::f6fe17fd-c1b9-481e-8586-b40af4b3691b,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\f6fe17fd-c1b9-481e-8586-b40af4b3691b.wav,0.0,9.84,1,train_augmentation_only,noise_high,42,157440,157440,0.8241217136383057,0.8326979875564575,10.0,,0.14804284700788897,148266_seg_0,148266,FSD50K_UPLOADER::thejrb,1,FSD50K
1929,f6ffd0b9-8708-4a79-ba7c-1557df8ac814_seg_0__aug01__noise_moderate,1980,f6ffd0b9-8708-4a79-ba7c-1557df8ac814_seg_0,f6ffd0b9-8708-4a79-ba7c-1557df8ac814,COUGHVID_UUID::f6ffd0b9-8708-4a79-ba7c-1557df8ac814,3,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\f6ffd0b9-8708-4a79-ba7c-1557df8ac814.wav,0.0,9.84,1,train_augmentation_only,noise_moderate,42,157440,157440,0.9259581565856934,0.9155430793762207,20.0,,0.022504225801303356,341018_seg_0,341018,FSD50K_UPLOADER::vikuserro,3,FSD50K
